1,コンクール,こんくーる,konkurū,"contest, competition",Noun,彼は音楽コンクールで優勝した。,He won the music contest.,kare wa ongaku konkurū de yūshō shita.,A general term for any type of contest or competition.
2, イラスト             , いらすと             , irasuto         ," illustration, picture, drawing, sketch                                        ", Noun           , 彼女はイラストを描くのが得意だ。                 , She is good at drawing illustrations.                             , kanojo wa irasuto o kaku no ga tokui da.                  , Refers to any kind of drawing or visual art.                                              
3, 和傘                 , わがさ               , wagasa          , Japanese umbrella                                                             , Noun           , 和傘は日本の伝統的な傘です。                     , A wagasa is a traditional Japanese umbrella.                      , wagasa wa nihon no dentō-teki na kasa desu.               ," A type of umbrella made of paper and bamboo, often used in traditional Japanese settings. "
4, コントラスト         , こんとらすと         , kontorasuto     , contrast                                                                      , Noun           , この写真には色のコントラストが強い。             , This photo has strong color contrast.                             , kono shashin ni wa iro no kontorasuto ga tsuyoi.          ," Refers to the difference between two elements, often in art or photography.               "
5, 審査員               , しんさいん           , shinsain        ," judge, juror                                                                  ", Noun           , 審査員は全員、専門家だ。                         , The judges are all experts.                                       ," shinsain wa zen'in, senmonka da.                          ", Refers to individuals who evaluate or judge in a competition or trial.                    
6, 表彰式               , ひょうしょうしき     , hyōshōshiki     ," commendation ceremony, prize-giving ceremony                                  ", Noun           , 表彰式で彼は最優秀賞を受け取った。               , He received the grand prize at the award ceremony.                , hyōshōshiki de kare wa saiyūshū-shō o uketotta.           , A ceremony where awards or prizes are given.                                              
7, イメージキャラクター , いめーじきゃらくたー , imēji kyarakutā ," image character, mascot                                                       ", Noun           , このキャラクターは会社のイメージキャラクターだ。 , This character is the company's mascot.                           , kono kyarakutā wa kaisha no imēji kyarakutā da.           , A character or mascot used to represent a brand or idea.                                  
8, 頑固                 , がんこ               , ganko           ," obstinacy, stubbornness, tenacity                                             ", Noun/Adjective , 彼は頑固な性格で、意見を変えない。               , He is so stubborn and never changes his opinion.                  ," kare wa ganko na seikaku de, iken o kaenai.               ", Refers to someone who is stubborn or persistent.                                          
9, 願書                 , がんしょ             , gansho          ," application, written request                                                  ", Noun           , 大学に入学するための願書を提出した。             , I submitted my application to enter university.                   , daigaku ni nyūgaku suru tame no gansho o teishutsu shita. ," A formal written request or application, often for schools or jobs.                       "
10, トリミング           , とりみんぐ           , torimingu       ," trimming, to trim                                                             ", Noun/Verb      , 彼は犬の毛をトリミングした。                     , He trimmed the dog's fur.                                         , kare wa inu no ke o torimingu shita.                      ," Refers to cutting or trimming, often used for hair, plants, or pets.                      "
11, スケッチ             , すけっち             , suketchi        ," sketch, to sketch                                                             ", Noun/Verb      , 彼は公園でスケッチをしている。                   , He is sketching in the park.                                      , kare wa kōen de suketchi o shite iru.                     , Refers to a rough drawing or to draw something quickly and simply.                        
12, ナンセンス           , なんせんす           , nansensu        ," nonsense, rubbish                                                             ", Noun           , そのアイデアはナンセンスだ。                     , That idea is nonsense.                                            , sono aidea wa nansensu da.                                , Refers to something that is absurd or illogical.                                          
13, ファイル             , ふぁいる             , fairu           , file                                                                          , Noun           , 重要な書類はファイルに保管している。             , I store important documents in a file.                            , jūyō na shorui wa fairu ni hokan shite iru.               , Refers to a file for storing papers or digital data.                                      
14, 定義                 , ていぎ               , teigi           ," definition, to define                                                         ", Noun/Verb      , その言葉の定義は辞書に載っている。               , The definition of that word is in the dictionary.                 , sono kotoba no teigi wa jisho ni notte iru.               , Refers to explaining or specifying the meaning of something.                              
15, 金銭                 , きんせん             , kinsen          ," money, cash                                                                   ", Noun           , 彼は金銭的な問題に悩んでいる。                   , He is troubled by financial problems.                             , kare wa kinsenteki na mondai ni nayande iru.              ," Refers to money, often used in a formal or technical sense.                               "
16, 天才                 , てんさい             , tensai          , genius                                                                        , Noun           , 彼は数学の天才だ。                               , He is a genius in mathematics.                                    , kare wa sūgaku no tensai da.                              , Refers to someone exceptionally talented or gifted in a particular field.                 
17, 英雄                 , えいゆう             , eiyū            ," hero, heroic figure                                                           ", Noun           , 彼は歴史上の英雄のようだ。                       , He is like a hero from history.                                   , kare wa rekishijō no eiyū no yō da.                       , Refers to a person who is admired for their courage or noble qualities.                   
18, 胸中                 , きょうちゅう         , kyōchū          ," one's mind, one's heart, one's feelings                                       ", Noun           , 彼は胸中で何を思っているのだろう。               , I wonder what he is thinking in his heart.                        , kare wa kyōchū de nani o omotte iru no darou.             ," Refers to one's internal feelings or thoughts, often used metaphorically.                 "
19, 浮世絵               , うきよえ             , ukiyoe          , ukiyo-e (a type of woodblock print depicting everyday life in the Edo period) , Noun           , 浮世絵は江戸時代の日本の芸術だ。                 , Ukiyo-e is an art form from Edo period Japan.                     , ukiyo-e wa Edo jidai no Nihon no geijutsu da.             ," Traditional Japanese woodblock prints, often depicting scenes from daily life.            "
20, 推察                 , すいさつ             , suisatsu        ," guess, conjecture, to guess                                                   ", Noun/Verb      , 彼の表情から推察すると、彼は怒っている。         ," From his expression, I can guess that he is angry.                "," kare no hyōjō kara suisatsu suru to, kare wa okotte iru.  ", Refers to making an educated guess or assumption based on available clues.                
21, あからさま           , あからさま           , akarasama       ," clear, blatant, flagrant                                                      ", Adjective      , 彼の行動はあからさまに不正だ。                   , His actions are blatantly dishonest.                              , kare no kōdō wa akarasama ni fusei da.                    , Describes something that is obvious or done openly and without shame.                     
22, 投げやり             , なげやり             , nageyari        ," reckless, careless, irresponsible                                             ", Noun/Adjective , 彼は投げやりに仕事を放り出した。                 , He recklessly abandoned his work.                                 , kare wa nageyari ni shigoto o hōridashta.                 , Refers to an attitude of giving up or acting without consideration.                       
23, ちらっと             , ちらっと             , chiratto        ," at a glance, briefly                                                          ", Adverb         , ちらっと見ると、彼女が泣いているのが見えた。     , I saw her crying briefly when I glanced at her.                   ," chiratto miru to, kanojo ga naite iru no ga mieta.        ", Refers to a quick or brief glance at something.                                           
24, 静まり返る           , しずまりかえる       , shizumarikaeru  ," to fall completely silent, to become deathly silent                           ", Verb           , 会場は静まり返って、誰もが息を呑んだ。           ," The venue fell completely silent, and everyone held their breath. "," kaijō wa shizumarikaette, dare mo ga iki o nonda.         ", Used to describe a place or situation becoming completely quiet.                          
25, 気配                 , けはい               , kehai           ," sign, hint, sense, intimation                                                 ", Noun           , 彼女は気配を感じて振り返った。                   , She turned around after sensing something.                        , kanojo wa kehāi o kanjite furikaetta.                     , Refers to an impression or feeling of something present or about to happen.               
26, ものづくり       , ものづくり     , monozukuri     ," craftsmanship, manufacturing                 ", Noun           , 日本はものづくりの国として知られている。 , Japan is known as a country of craftsmanship.          , Nihon wa monozukuri no kuni to shira rete iru.   , Refers to the art of making things by hand or the manufacturing industry.                
27, コンパクト       , こんぱくと     , konpakuto      ," compact, cozy, small                         ", Noun/Adjective , この家はコンパクトで住みやすい。         , This house is compact and easy to live in.             , Kono ie wa konpakuto de sumi yasui.              ," Often used to describe small, space-efficient designs.                                   "
28, モーター         , もーたー       , mōtā           , motor                                        , Noun           , 車のモーターが故障した。                 , The car's motor broke down.                            , Kuruma no mōtā ga koshō shita.                   , Refers to an engine or mechanical device that converts energy into motion.               
29, パジャマ         , ぱじゃま       , pajama         , pajamas                                      , Noun           , 寝る前にパジャマに着替えた。             , I changed into pajamas before going to bed.            , Neru mae ni pajama ni kigaeta.                   , Refers to the clothes worn for sleeping.                                                 
30, 着心地           , きごこち       , kigokochi      , feeling or sensation when you wear something , Noun           , このシャツは着心地がいい。               , This shirt feels comfortable to wear.                  , Kono shatsu wa kigokochi ga ii.                  , Describes how a garment feels when worn.                                                 
31, 絹               , きぬ           , kinu           , silk                                         , Noun           , 絹のドレスはとても高級だ。               , A silk dress is very luxurious.                        , Kinu no doresu wa totemo kōkyū da.               , Refers to the fabric made from the fibers of silkworms.                                  
32, 廃材             , はいざい       , haizai         ," waste lumber, scrap wood                     ", Noun           , 廃材を使って家具を作った。               , I made furniture using scrap wood.                     , Haizai o tsukatte kagu o tsukutta.               ," Refers to leftover or discarded materials, especially wood.                              "
33, サイレン         , さいれん       , sairen         , siren                                        , Noun           , サイレンの音が遠くから聞こえてきた。     , I heard the sound of a siren from afar.                , Sairen no oto ga tōku kara kikoete kita.         , Refers to the sound made by an emergency vehicle or alarm.                               
34, 矢先             , やさき         , yasaki         , the moment one is going to do something      , Noun           , 矢先にドアが開いた。                     ," Just as I was about to knock, the door opened.         ", Yasaki ni doa ga hiraita.                        , Refers to the exact moment right before an action is taken.                              
35, 羨望             , せんぼう       , senbō          ," envy, envious admiration                     ", Noun/Verb      , 彼の成功を羨望している。                 , I envy his success.                                    , Kare no seikō o senbō shite iru.                 , Refers to feeling envious of someone’s success or possessions.                           
36, こみあげる       , こみあげる     , komiageru      ," to be filled with, to be overcome with       ", Verb           , 喜びがこみあげてきた。                   , A sense of joy overwhelmed me.                         , Yorokobi ga komiagete kita.                      ," Refers to strong emotions rising up, often used with feelings like joy or tears.         "
37, 直立             , ちょくりつ     , chokuritsu     ," upright, to stand straight                   ", Noun/Verb      , 彼は背筋を伸ばして直立している。         , He is standing upright with his back straight.         , Kare wa seisui o nobashite chokuritsu shite iru. , Describes standing straight and erect.                                                   
38, 電信柱           , でんしんばしら , denshinbashira ," utility pole, telephone pole                 ", Noun           , 電信柱に電話線が張られている。           , Telephone wires are stretched across the utility pole. , Denshinbashira ni denwā-sen ga hararete iru.     , Refers to the tall poles used to carry electrical or telephone wires.                    
39, 数え立てる       , かぞえたてる   , kazoetateru    ," to enumerate, to count up, to list           ", Verb           , 彼は所有している本を数え立てた。         , He listed the books he owns.                           , Kare wa shoyū shite iru hon o kazoetateru.       , Used when counting items or listing things one by one.                                   
40, 単調             , たんちょう     , tanchō         ," monotony, dullness, monotonous, dull, boring ", Noun/Adjective , その仕事は単調で退屈だ。                 , That job is monotonous and boring.                     , Sono shigoto wa tanchō de taikutsu da.           ," Describes something repetitive and lacking variety, often leading to boredom.            "
41, 赤らむ           , あからむ       , akaramu        , to blush                                     , Verb           , 恥ずかしくて顔が赤らんだ。               , I blushed because I was embarrassed.                   , Hazukashikute kao ga akaramda.                   , Refers to the act of one's face turning red due to embarrassment or shyness.             
42, 隔離             , かくり         , kakuri         ," isolation, segregation, to isolate           ", Noun/Verb      , 病気の患者は隔離されている。             , The patient with the disease is in isolation.          , Byōki no kanja wa kakuri sarete iru.             , Refers to the act of separating someone or something for safety or privacy.              
43, 閑散             , かんさん       , kansan         ," quiet, dull, inactive, dullness, inactivity  ", Adjective/Noun , 閑散とした通りを歩いている。             , I’m walking down a quiet street.                       , Kansan to shita tōri o aruite iru.               ," Describes an empty or inactive place, often used to refer to areas with little activity. "
44, 当てはまる       , あてはまる     , atehamaru      ," to be true of, to apply to, to fit in        ", Verb           , このルールはあなたには当てはまらない。   , This rule doesn't apply to you.                        , Kono rūru wa anata ni wa atehamaranai.           , Refers to something fitting a particular situation or condition.                         
45, 懸念             , けねん         , kenen          ," concern, anxiety, to worry                   ", Noun/Verb      , 私はその計画に懸念を抱いている。         , I have concerns about that plan.                       , Watashi wa sono keikaku ni kenen o idaite iru.   , Refers to feeling worried or having doubts about something.                              
46, 紙面             , しめん         , shimen         ," page space, surface of paper, sheet          ", Noun           , 紙面に記事が載っている。                 , An article is printed on the page.                     , Shimen ni kiji ga notte iru.                     ," Refers to the physical surface of paper, especially in the context of publishing.        "
47, 活字             , かつじ         , katsuji        ," (printing) type, letter                      ", Noun           , 活字が小さすぎて読みにくい。             , The print is too small and hard to read.               , Katsuji ga chiisasugite yominikui.               ," Refers to the printed letters or type used in books, newspapers, etc.                    "
48, 停留所           , ていりゅうじょ , teiryūjo       ," stop, stopping place                         ", Noun           , バスの停留所はあそこです。               , The bus stop is over there.                            , Basu no teiryūjo wa asoko desu.                  , Refers to a designated place where public transport vehicles stop.                       
49, 冒す             , おかす         , okasu          ," to take a risk, to brave, to risk            ", Verb           , 彼は命を冒して山を登った。               , He risked his life climbing the mountain.              , Kare wa inochi o okashite yama o nobotta.        , Refers to the act of doing something dangerous or risky.                                 
50, 朗読             , ろうどく       , rōdoku         ," reading aloud, to read aloud, to recite      ", Noun/Verb      , 彼女は詩を朗読した。                     , She recited a poem aloud.                              , Kanojo wa shi o rōdoku shita.                    ," Refers to the act of reading something aloud, often for performance or practice.         "
51, インテリ         , いんてり     , interi       ," intellectual, educated person                                    ", Noun           , 彼はインテリで、いつも本を読んでいる。       , He is an intellectual and always reading books.            ," Kare wa interi de, itsumo hon o yonde iru.           ", Refers to a person who is intellectual or well-educated.                            
52, 瞑る             , める         , meguru       , to close one's eyes                                              , Verb           , 目を瞑って考えた。                           , I closed my eyes and thought.                              , Me o megutte kangaeta.                               ," Often used to describe the act of closing one's eyes, especially in concentration.  "
53, 手順             , てじゅん     , tejun        ," process, procedure, order, course                                ", Noun           , 手順通りに作業を進めてください。             , Please proceed with the work according to the procedure.   , Tejun dōri ni sagyō o susumete kudasai.              , Refers to a series of steps or actions in a process.                                
