1,至る,いたる,itaru,to reach/to come/to extend,Verb,ここに至るまでの道のりは長かった。,The journey to this point was long.,Koko ni itaru made no michinori wa nagakatta.,Commonly used for reaching a destination or result.
2, 情勢             , じょうせい , jōsei       , situation/condition                                    , Noun           , 現在の政治情勢は非常に不安定だ。                   , The current political situation is very unstable.                 , Genzaiteki seiji jōsei wa hijō ni fuan tei da.                 , Used in contexts involving situations or conditions.             
3, 観測             , かんそく   , kansoku     , observation/to observe                                 , Noun/Verb      , 気象庁は台風の進行状況を観測している。             , The meteorological agency is observing the typhoon.               , Kishōchō wa taifū no shinkō jōkyō o kansoku shiteiru.          , Used for scientific or weather-related observations.             
4, 水位             , すいい     , sui-i       , water level                                            , Noun           , 洪水のため、河川の水位が急激に上昇した。           ," Due to the flood, the river's water level rapidly increased.      "," Kōzui no tame, kasen no sui-i ga kyūgeki ni jōshō shita.       ", Used in environmental or flood-related contexts.                 
5, ゲリラ           , ゲリラ     , gerira      , guerrilla (also refers to unexpectedly strong rain)    , Noun           , ゲリラ豪雨で街が冠水した。                         , The city was flooded by a guerrilla downpour.                     , Gerira gōu de machi ga kansui shita.                           ," Refers to sudden, intense rainfall.                              "
6, 豪雨             , ごうう     , gōu         , heavy rain/downpour                                    , Noun           , 豪雨が続いているため、外に出るのが危険だ。         , It is dangerous to go outside because of the heavy rain.          ," Gōu ga tsuzuiteiru tame, soto ni deru no ga kiken da.          ", Describes very heavy or intense rainfall.                        
7, 猛暑             , もうしょ   , mōsho       , heat wave/excessive heat                               , Noun           , 猛暑が続いているため、エアコンの使用が増えている。 , Air conditioner use has increased due to the heat wave.           ," Mōsho ga tsuzuiteiru tame, eakon no shiyō ga fueteiru.         "," Refers to extreme heat, often in summer.                         "
8, 残暑             , ざんしょ   , zansho      , late summer heat                                       , Noun           , 今年の残暑は厳しい。                               , This year’s late summer heat is harsh.                            , Kotoshi no zansho wa kibishii.                                 , Refers to heat lingering after summer.                           
9, 絶滅             , ぜつめつ   , zetsumetsu  , extinction/to become extinct                           , Noun/Verb      , 多くの動物が絶滅の危機に瀕している。               , Many animals are facing the risk of extinction.                   , Ōku no dōbutsu ga zetsumetsu no kiki ni hin shiteiru.          , Used in environmental and conservation contexts.                 
10, マラリア         , マラリア   , mararia     , malaria                                                , Noun           , マラリアは蚊が媒介する病気です。                   , Malaria is a disease transmitted by mosquitoes.                   , Mararia wa ka ga baikai suru byōki desu.                       , A tropical disease caused by mosquitoes.                         
