1,段落,だんらく,danraku,paragraph,Noun,この段落を読み終えたら、次のページをめくってください。,"After you finish reading this paragraph, turn the page.","Kono danraku o yomioeta ra, tsugi no pēji o mekutte kudasai.",Refers to a paragraph in writing.
2, 息抜き           , いきぬき       , ikinuki         , rest/to take a rest                   , Noun/Verb      , 少しの息抜きが必要だ。                                 , I need a little rest.                                    , Sukoshi no ikinuki ga hitsuyō da.                            , Refers to a break or relaxation.                                          
3, リサーチ         , リサーチ       , risāchi         , research/to do research               , Noun/Verb      , そのテーマについてリサーチを行った。                   , I did research on that topic.                            , Sono tēma ni tsuite risāchi o okonatta.                      , Borrowed from English; used for academic or professional research.        
4, 節約             , せつやく       , setsuyaku       , saving/to save/to practice economy    , Noun/Verb      , 電気を節約することは大切だ。                           , It's important to save electricity.                      , Denki o setsuyaku suru koto wa taisetsu da.                  , Refers to the practice of saving or economizing.                          
5, 倹約             , けんやく       , ken'yaku        , economy/to economize/to cut down      , Noun/Verb      , 毎月倹約して貯金を増やしている。                       , I economize every month and increase my savings.         , Mai tsuki ken'yaku shite chokin o fuyashite iru.             ," Similar to 節約, but often implies a more frugal lifestyle.               "
6, 運命             , うんめい       , unmei           , destiny/fate                          , Noun           , 彼らの出会いは運命だった。                             , Their meeting was fate.                                  , Karera no deai wa unmei datta.                               , Refers to the concept of destiny or fate in life.                         
7, 辿る             , たどる         , tadoru          , to trace/to follow (a road)/to trudge , Verb           , 彼は足跡を辿って探し続けた。                           , He kept searching by following the footprints.           , Kare wa ashiato o tadoratte sagishi tsudzuketa.              , Used for following a path or journey.                                     
8, 単純             , たんじゅん     , tanjun          , simplicity/simple                     , Noun/Adjective , この問題は単純だ。                                     , This problem is simple.                                  , Kono mondai wa tanjun da.                                    , Refers to simplicity or straightforwardness.                              
9, 極端             , きょくたん     , kyokutan        , extreme                               , Noun/Adjective , 彼の意見は極端すぎる。                                 , His opinion is too extreme.                              , Kare no iken wa kyokutan sugiru.                             , Used to describe something very extreme or radical.                       
10, 職人             , しょくにん     , shokunin        , workman/artisan/craftsman             , Noun           , 彼は素晴らしい職人だ。                                 , He is a wonderful craftsman.                             , Kare wa subarashī shokunin da.                               , Refers to a skilled worker or artisan.                                    
11, 道端             , みちばた       , michibata       , roadside                              , Noun           , 道端に花が咲いている。                                 , Flowers are blooming by the roadside.                    , Michibata ni hana ga saite iru.                              , Refers to the side of a road.                                             
12, 乾杯             , かんぱい       , kanpai          , toast/to toast                        , Noun/Verb      , みんなで乾杯しましょう！                               , Let's make a toast together!                             , Minna de kanpai shimashou!                                   , Used when raising a glass for a toast.                                    
13, 受け継ぐ         , うけつぐ       , uketsugu        , to inherit                            , Verb           , 彼は父から事業を受け継いだ。                           , He inherited the business from his father.               , Kare wa chichi kara jigyō o uketsuida.                       , Refers to passing down something from one generation to another.          
14, コラーゲン       , コラーゲン     , korāgen         , collagen                              , Noun           , コラーゲンは肌に良い成分として知られている。           , Collagen is known as a good ingredient for skin.         , Korāgen wa hada ni yoi seibun toshite shirarete iru.         , Borrowed from English; used in beauty and health contexts.                
15, 取締役           , とりしまりやく , torishimariyaku , company director/board member         , Noun           , 取締役会は午前 10 時に始まる予定だ。                   , The board meeting is scheduled to start at 10 AM.        , Torishimariyaku kai wa gozen 10-ji ni hajimaru yotei da.     , Refers to a director or high-ranking official in a company.               
16, 駆け寄る         , かけよる       , kakeyoru        , to run up                             , Verb           , 彼は事故の現場に駆け寄った。                           , He ran up to the scene of the accident.                  , Kare wa jiko no genba ni kakeyotta.                          ," Used when running towards something, often with urgency.                  "
17, 背後             , はいご         , haigo           , back/rear                             , Noun           , 背後から声が聞こえた。                                 , I heard a voice from behind.                             , Haigo kara koe ga kikoeta.                                   ," Refers to the back or rear, often used in the context of a hidden action. "
18, 痴漢             , ちかん         , chikan          , groper/molester                       , Noun           , 痴漢に遭遇したことがある。                             , I have encountered a molester.                           , Chikan ni sōgū shita koto ga aru.                            ," Refers to a person who molests others, often in public.                   "
