1,実績,じっせき,jisseki,achievement/results/performance,Noun,彼は素晴らしい実績を持っています。,He has outstanding achievements.,Kare wa subarashii jisseki o motteimasu.,Refers to actual results or achievements.
2, 人柄             , ひとがら     , hitogara  , personality/character                             , Noun           , 彼女の人柄はとても素晴らしいです。         , Her personality is wonderful.                      , Kanojo no hitogara wa totemo subarashii desu.        , Refers to someone's character.                  
3, 自主             , じしゅ       , jishu     , autonomy/self-direction/independence              , Noun           , 自主性を大切にしています。                 , I value independence.                              , Jishusei o taisetsu ni shiteimasu.                   , Often used in educational contexts.             
4, 於いて           , おいて       , oite      , in/at/on/as to (for)                              , Particle       , ビジネスの世界において重要な役割を果たす。 , He plays an important role in business.            , Bijinesu no sekai ni oite jūyō na yakuwari o hatasu. ," Used in formal contexts, not as common as ""で"". "
5, ドーピング       , ドーピング   , dōpingu   , doping (drug use)                                 , Noun           , ドーピングはスポーツで禁止されています。   , Doping is banned in sports.                        , Dōpingu wa supōtsu de kinshi sareteimasu.            , Refers to drug use in sports.                   
6, 出場             , しゅつじょう , shutsujou , participation/to participate                      , Noun/Verb      , 彼は大会に出場する予定です。               , He is scheduled to participate in the competition. , Kare wa taikai ni shutsujou suru yotei desu.         , Often used for competitions or events.          
7, 封鎖             , ふうさ       , fūsa      , blockade/to block                                 , Noun/Verb      , 交通が封鎖されています。                   , The traffic is blocked.                            , Kōtsū ga fūsa sareteimasu.                           , Often used for physical blockages.              
8, 被災             , ひさい       , hisai     , to be hit by a disaster/to suffer from a disaster , Noun/Verb      , 地震で被災しました。                       , I was affected by the earthquake.                  , Jishin de hisai shimashita.                          , Used in the context of natural disasters.       
9, 無実             , むじつ       , mujitsu   , innocence/innocent                                , Noun/Adjective , 彼は無実です。                             , He is innocent.                                    , Kare wa mujitsu desu.                                , Often used in legal contexts.                   
10, 捜査             , そうさ       , sōsa      , investigation/to investigate                      , Noun/Verb      , 警察が捜査を行っています。                 , The police are conducting an investigation.        , Keisatsu ga sōsa o okonatteimasu.                    , Used in legal or police contexts.               
11, 認める           , みとめる     , mitomeru  , to see/to notice/to judge/to admit/to accept      , Verb           , 彼は自分のミスを認めました。               , He admitted his mistake.                           , Kare wa jibun no misu o mitomemashita.               , Can mean to admit or acknowledge.               
12, 失格             , しっかく     , shikkaku  , disqualification/to be disqualified               , Noun/Verb      , ルール違反で失格になった。                 , He was disqualified for breaking the rules.        , Rūru ihan de shikkaku ni natta.                      , Commonly used in competitions.                  
13, 下地             , したじ       , shita-ji  , groundwork/foundation/grounding                   , Noun           , 彼は事業の下地を作り始めた。               , He started laying the groundwork for the business. , Kare wa jigyō no shita-ji o tsukuri hajimeta.        , Refers to foundational work or preparation.     
14, 国籍             , こくせき     , kokuseki  , nationality                                       , Noun           , 彼の国籍は日本です。                       , His nationality is Japanese.                       , Kare no kokuseki wa Nihon desu.                      , Refers to one's country of citizenship.         
15, 有権者           , ゆうけんしゃ , yūkensha  , elector/voter/the electorate                      , Noun           , すべての有権者が投票に行きました。         , All the voters went to the polls.                  , Subete no yūkensha ga tōhyō ni ikimashita.           , Used in political contexts.                     
16, 合唱             , がっしょう   , gasshō    , chorus/to sing together (in chorus)               , Noun/Verb      , みんなで合唱をした。                       , We sang together in a chorus.                      , Minna de gasshō o shita.                             , Often used in musical or group settings.        
17, 空き巣           , あきす       , akisu     , sneak-thievery/sneak thief                        , Noun           , 空き巣に入られた。                         , We were robbed by a burglar.                       , Akisu ni irareta.                                    , Refers to burglars who break into houses.       
18, 防犯             , ぼうはん     , bōhan     , crime prevention                                  , Noun           , 防犯対策を強化しています。                 , We are strengthening crime prevention measures.    , Bōhan taisaku o kyōka shiteimasu.                    , Refers to security measures to prevent crime.   
19, パトロール       , パトロール   , patorōru  , patrol/to patrol                                  , Noun/Verb      , 警察がパトロールしている。                 , The police are patrolling.                         , Keisatsu ga patorōru shiteiru.                       , Often used in police or security contexts.      
20, 如何             , いかん       , ikan      , outcome/how/what                                  , Noun           , その結果が如何にであるかが問題です。       , What the outcome will be is the problem.           , Sono kekka ga ikan ni de aru ka ga mondai desu.      ," Formal, used in question forms.                 "
21, いかにも         , いかにも     , ikanimomo , just/indeed/really/certainly                      , Adverb         , いかにも彼らしい行動です。                 , It is certainly like him to act this way.          , Ikanimo karera-shī kōdō desu.                        , Emphasizes certainty or obviousness.            
22, あやふや         , あやふや     , ayafuya   , uncertain/indefinite/vague                        , Adjective      , 彼の答えはあやふやでした。                 , His answer was vague.                              , Kare no kotae wa ayafuya deshita.                    , Describes something unclear or ambiguous.       
23, 提携             , ていけい     , teikei    ," cooperation/to cooperate (with, in doing)         ", Noun/Verb      , 会社は他の企業と提携しています。           , The company is cooperating with other companies.   , Kaisha wa hoka no kigyō to teikei shiteimasu.        , Often used in business contexts.                
24, 医療             , いりょう     , iryō      , medicine/medical treatment/medical service        , Noun           , 医療技術は進歩しています。                 , Medical technology is advancing.                   , Iryō gijutsu wa shinpo shiteimasu.                   , Refers to health-related services.              
25, 事情             , じじょう     , jijō      , circumstance/reason/condition                     , Noun           , 事情があって遅れました。                   , I was late due to circumstances.                   , Jijō ga atte okuremashita.                           , Refers to reasons or background conditions.     
26, 器               , うつわ         , utsuwa      , container/capacity/caliber                                                             , Noun           , 彼は大きな器を持っています。         , He has great capacity.                                     , Kare wa ōkina utsuwa o motteimasu.                    , Can refer to both physical containers and personal qualities.    
27, 押し切る         , おしきる       , oshikiru    , to brazen out/to overcome (the opposition)                                             , Verb           , 彼は反対を押し切って計画を実行した。 , He pushed through the opposition and carried out the plan. , Kare wa hantai o oshikiratte keikaku o jikkō shita.   , Often used when facing resistance or challenges.                 
28, 押し込む         , おしこむ       , oshikomu    , to break in/to squeeze someone or something into                                       , Verb           , 彼は部屋に押し込まれた。             , He was shoved into the room.                               , Kare wa heya ni oshikomareta.                         , Can also mean squeezing into a tight space.                      
29, 追い込む         , おいこむ       , oikomu      , to drive someone or something into                                                     , Verb           , 彼を corner 追い込んだ。             , He was driven into a corner.                               , Kare o oikonda.                                       , Used when someone is forced into a difficult situation.          
30, 華やか           , はなやか       , hanayaka    , gorgeous/spectacular/showy                                                             , Adjective      , パーティーは華やかでした。           , The party was splendid.                                    , Pātī wa hanayakadeshita.                              ," Often used for celebrations, events, or appearances.             "
31, 上回る           , うわまわる     , uwamawaru   , to exceed                                                                              , Verb           , 今年の売上は去年を上回った。         , This year's sales exceeded last year's.                    , Kotoshi no uriage wa kyonen o uwamawatta.             , Often used for surpassing expectations.                          
32, 下回る           , したまわる     , shitamawaru , to be (fall) below                                                                     , Verb           , 売上は予想を下回った。               , Sales fell below expectations.                             , Uriage wa yosō o shitamawatta.                        , Commonly used in business or financial contexts.                 
33, 背景             , はいけい       , haikei      , background                                                                             , Noun           , 彼女の背景について知っている。       , I know about her background.                               , Kanojo no haikei ni tsuite shitteiru.                 , Refers to both literal and figurative background.                
34, 特許             , とっきょ       , tokkyo      , special permission/patent/concession                                                   , Noun           , 彼は新しい技術の特許を取った。       , He got a patent for the new technology.                    , Kare wa atarashī gijutsu no tokkyo o totta.           , Refers to legal patents or exclusive rights.                     
