1,相場,そうば,sōba,"market price, speculation, rate",Noun,今日は相場が高い。,The market price is high today.,kyō wa sōba ga takai.,"Refers to market prices or rates in various fields, such as stocks or goods."
2, 即する           , そくする         , soku suru     ," to adapt, to conform, to adjust        ", Verb           , 規則に即する行動をしなければならない。 , You must act in accordance with the rules.      , kisoku ni soku suru kōdō o shinakereba naranai.   , Refers to conforming or adapting to a situation or condition.                                     
3, 新築             , しんちく         , shinchiku     ," new construction, new building         ", Noun           , この建物は新築です。                   , This building is newly constructed.             , kono tatemono wa shinchiku desu.                  ," Refers to a newly built structure, typically for a home or business.                              "
4, 圏               , けん             , ken           ," category, bloc, sphere, range          ", Noun           , この問題は専門家の圏内に入っている。   , This issue falls within the realm of experts.   , kono mondai wa senmonka no ken'nai ni haitte iru. ," Used to describe a specific domain, range, or group of people.                                    "
5, キャンペーン     , キャンペーン     , kyanpēn       ," campaign, promotion                    ", Noun           , セールのキャンペーンが始まった。       , A sales campaign has started.                   , sēru no kyanpēn ga hajimatta.                     ," Refers to a promotional or marketing campaign, often used for sales or political purposes.        "
6, リフォーム       , リフォーム       , rifōmu        ," renovation, makeover, reconstruction   ", Noun/Verb      , 古い家をリフォームする。               , I will renovate the old house.                  , furui ie o rifōmu suru.                           , Refers to remodeling or making improvements to a building or space.                               
7, 限界             , げんかい         , genkai        ," limitation, limit                      ", Noun           , 彼の限界はここまでだ。                 , His limit is here.                              , kare no genkai wa koko made da.                   , Describes the maximum extent or capacity of something.                                            
8, 立地             , りっち           , ritchi        ," location, habitat                      ", Noun           , このビルは良い立地にあります。         , This building is in a good location.            , kono biru wa yoi ritchi ni arimasu.               ," Refers to the location or site of a building or facility, especially in terms of its suitability. "
9, 差し支える       , さしつかえる     , sashitsukaeru ," to interfere, to hinder, to impede     ", Verb           , そのことは何か差し支えますか？         , Does that cause any inconvenience?              , sono koto wa nanika sashitsukaemasu ka?           , Describes something that interferes or hinders progress or plans.                                 
10, 内覧             , ないらん         , nairan        ," preliminary inspection, preview        ", Noun/Verb      , 新しいアパートを内覧した。             , I previewed the new apartment.                  , atarashī apāto o nairan shita.                    ," Refers to an inspection or viewing, often used for properties or exhibitions.                     "
11, 身だしなみ       , みだしなみ       , midashinami   ," appearance, grooming, manners          ", Noun           , 身だしなみに気をつけてください。       , Please pay attention to your appearance.        , midashinami ni ki o tsukete kudasai.              ," Refers to one's outward appearance, grooming, and general presentation.                           "
12, 表情             , ひょうじょう     , hyōjō         ," facial expression, look                ", Noun           , 彼女の表情が悲しそうだった。           , Her facial expression seemed sad.               , kanojo no hyōjō ga kanashisō datta.               ," Refers to the look or expression on someone's face, conveying emotions or feelings.               "
13, 用心             , ようじん         , yōjin         ," caution, precaution                    ", Noun/Verb      , 用心しておいたほうがいいよ。           , It’s better to be cautious.                     , yōjin shite oita hō ga ii yo.                     , Refers to taking care or being cautious to avoid harm or problems.                                
14, プランター       , プランター       , purantā       , planter                                , Noun           , 庭にプランターを置いて花を育てる。     , I put a planter in the garden and grow flowers. , niwa ni purantā o oite hana o sodateru.           ," Refers to containers used for growing plants, especially in gardening.                            "
15, 投資             , とうし           , tōshi         ," investment, to invest                  ", Noun/Verb      , 彼は不動産に投資している。             , He is investing in real estate.                 , kare wa fudōsan ni tōshi shite iru.               , Refers to the act of investing money or resources with the expectation of future returns.         
16, 気楽             , きらく           , kiraku        ," comfortable, easygoing                 ", Adjective      , 気楽に考えてみて。                     , Try to think about it easily.                   , kiraku ni kangaete mite.                          , Refers to a relaxed or easy-going attitude or environment.                                        
17, 編成             , へんせい         , hensei        ," organization, composition, to organize ", Noun/Verb      , チームの編成を見直す必要がある。       , We need to reassess the team composition.       , chīmu no hensei o minaosu hitsuyō ga aru.         ," Refers to the formation, organization, or structuring of something, like a team or group.         "
18, 則る             , のっとる         , nottoru       ," to follow, to conform to               ", Verb           , 会社の規則に則って行動してください。   , Please act according to the company rules.      , kaisha no kisoku ni nottote kōdō shite kudasai.   ," Refers to following or adhering to rules, regulations, or precedents.                             "
19, 秘訣             , ひけつ           , hiketsu       ," secret, key (to something)             ", Noun           , 成功の秘訣は努力だ。                   , The key to success is hard work.                , seikō no hiketsu wa doryoku da.                   , Refers to a secret or method that leads to success or understanding.                              
20, スーパーチェーン , スーパーチェーン , sūpā chēn     , supermarket chain                      , Noun           , 日本には多くのスーパーチェーンがある。 , There are many supermarket chains in Japan.     , nihon ni wa ōku no sūpā chēn ga aru.              , Refers to a group of supermarkets operating under the same brand or ownership.                    
21, 事例             , じれい           , jirei         ," instance, example, case                ", Noun           , その事例を見てみましょう。             , Let’s look at that example.                     , sono jirei o mite mimashou.                       , Refers to a specific case or example used to illustrate something.                                
22, 頭髪             , とうはつ         , tōhatsu       , hair (on the head)                     , Noun           , 彼は頭髪が長い。                       , He has long hair.                               , kare wa tōhatsu ga nagai.                         , Refers specifically to the hair on a person's head.                                               
