1,欠ける,かける,kakeru,to lack/to chip/to be broken,Verb,カップが欠けてしまった。,The cup is chipped.,Kappu ga kakete shimatta.,Refers to something missing a part or being damaged.
2, 欠かす           , かかす           , kakasu        , to lack/to miss doing something                , Verb           , 毎日運動を欠かさずに続けている。                 , I continue exercising every day without missing.         , Mainichi undō o kakasazu ni tsuzukete iru.                          , Refers to neglecting or missing an action or task.                                      
3, 必需品           , ひつじゅひん     , hitsujuhin    , necessities                                    , Noun           , 旅行には必需品を忘れずに持っていくことが大切だ。 , It’s important to bring necessities when traveling.      , Ryokō ni wa hitsujuhin o wasurezu ni motte iku koto ga taisetsu da. , Refers to essential or necessary items.                                                 
4, 囲む             , かこむ           , kakomu        , to surround                                    , Verb           , みんなで彼を囲んで祝った。                       , Everyone surrounded him and celebrated.                  , Minna de kare o kakonde iwatta.                                     , Refers to surrounding someone or something physically.                                  
5, 浅ましい         , あさましい       , asamashii     , despicable/shameful                            , Adjective      , 彼の浅ましい行動は許せない。                     , His despicable behavior is unforgivable.                 , Kare no asamashii kōdō wa yurusenai.                                , Describes something morally reprehensible.                                              
6, 悪どい           , あくどい         , akudoi        , vicious/wicked/gaudy                           , Adjective      , 悪どい商売をしていると噂されている。             , He is rumored to be involved in vicious business.        , Akudoi shōbai o shiteiru to uwasa sarete iru.                       ," Describes something immoral, excessive, or flashy.                                      "
7, コンセント       , コンセント       , konsento      , outlet/socket                                  , Noun           , パソコンを充電するためにコンセントに差し込んだ。 , I plugged it into the socket to charge my computer.      , Pasokon o jūden suru tame ni konsento ni sashikonda.                , Refers to an electrical outlet or socket.                                               
8, グリーンカーテン , グリーンカーテン , guriin kaaten , green wall                                     , Noun           , 夏にはグリーンカーテンで涼しくなる。             ," In summer, the green wall keeps the room cool.           ", Natsu ni wa gurīn kāten de suzushiku naru.                          , Refers to plants grown to block sunlight and cool down areas.                           
9, 抑制             , よくせい         , yokusei       , restraint/to restrain/to control               , Noun/Verb      , 感情を抑制することは大切だ。                     , It is important to restrain one’s emotions.              , Kanjo o yokusei suru koto wa taisetsu da.                           , Refers to self-control or restraining something.                                        
10, 収穫             , しゅうかく       , shuukaku      , harvest/to harvest                             , Noun/Verb      , 今年の収穫は豊作だ。                             , This year’s harvest is abundant.                         , Kotoshi no shuukaku wa hōsaku da.                                   , Refers to the act of gathering crops or harvest.                                        
11, 最適             , さいてき         , saiteki       , optimum/most suitable/ideal/optimal            , Adjective      , この方法が最適だと思います。                     , I think this method is the most optimal.                 , Kono hōhō ga saiteki da to omoimasu.                                , Describes something most suitable or best in a given context.                           
12, 微笑み           , ほほえみ         , hohoemi       , smile                                          , Noun           , 彼女の微笑みは素敵だ。                           , Her smile is lovely.                                     , Kanojo no hohoemi wa suteki da.                                     , Refers to a gentle or warm smile.                                                       
13, 訓練             , くんれん         , kunren        , training/to train                              , Noun/Verb      , 彼は毎日犬を訓練している。                       , He trains his dog every day.                             , Kare wa mainichi inu o kunren shiteiru.                             , Refers to the process of training or practice.                                          
14, 治癒             , ちゆ             , chiyu         , healing/to heal                                , Noun/Verb      , 怪我が治癒するまでに時間がかかる。               , It will take time for the injury to heal.                , Kega ga chiyu suru made ni jikan ga kakaru.                         , Refers to physical or emotional healing.                                                
15, 心遣い           , こころづかい     , kokorozukai   , consideration/thoughtfulness                   , Noun           , 彼女の心遣いに感謝している。                     , I am grateful for her thoughtfulness.                    , Kanojo no kokorozukai ni kansha shite iru.                          , Refers to being considerate or thoughtful toward others.                                
16, 暴風雨           , ぼうふうう       , bōfūu         , rainstorm                                      , Noun           , 暴風雨の中で外出するのは危険だ。                 , It’s dangerous to go out during a rainstorm.             , Bōfūu no naka de gaishutsu suru no wa kiken da.                     , Refers to a heavy rainstorm with strong winds.                                          
17, 愛好家           , あいこうか       , aikōka        , enthusiast/amateur                             , Noun           , 彼は音楽の愛好家だ。                             , He is a music enthusiast.                                , Kare wa ongaku no aikōka da.                                        , Refers to someone who has a strong interest or hobby in something.                      
18, 克服             , こくふく         , kokufuku      , to overcome/to conquer                         , Noun/Verb      , 彼は大きな困難を克服した。                       , He overcame a great difficulty.                          , Kare wa ōkina konnan o kokufuku shita.                              , Refers to overcoming obstacles or difficulties.                                         
19, 開ける           , ひらける         , hirakeru      , to open out/to become civilized/to develop     , Verb           , この街は急速に開けている。                       , This town is rapidly developing.                         , Kono machi wa kyūsoku ni hirakete iru.                              ," Refers to opening up, developing, or becoming more civilized.                           "
20, 怒鳴る           , どなる           , donaru        , to shout/to yell/to scold loudly               , Verb           , 先生は私に怒鳴った。                             , The teacher yelled at me.                                , Sensei wa watashi ni donatta.                                       , Refers to shouting or scolding loudly.                                                  
21, 処分             , しょぶん         , shobun        , disposal/to dispose of/to throw away/to punish , Noun/Verb      , 不要な物を処分する必要がある。                   , I need to dispose of unnecessary things.                 , Fuyō na mono o shobun suru hitsuyō ga aru.                          , Refers to getting rid of or punishing something.                                        
22, ざわざわ         , ざわざわ         , zawazawa      , noisily/rustling/to become noisy/to buzz       , Adverb/Verb    , ざわざわとした声が聞こえる。                     , I hear a noisy rustling sound.                           , Zawazawa to shita koe ga kikoeru.                                   ," Describes noise or rustling sounds, especially in a crowd.                              "
23, 札               , さつ/ふだ        , satsu/fuda    , bill/bank note/paper money                     , Noun           , お金を札で支払った。                             , I paid with paper money.                                 , Okane o satsu de shiharatta.                                        , Refers to bills or banknotes.                                                           
24, 看板             , かんばん         , kanban        , signboard                                      , Noun           , 店の看板が新しくなった。                         , The store's signboard has been renewed.                  , Mise no kanban ga atarashiku natta.                                 , Refers to a signboard or notice board.                                                  
25, 瀬戸             , せと             , seto          , strait/pottery                                 , Noun           , 瀬戸内海には美しい瀬戸がたくさんある。           , There are many beautiful straits in the Seto Inland Sea. , Seto Naikai ni wa utsukushī seto ga takusan aru.                    , Refers to a narrow body of water between two landmasses or a region famous for pottery. 
26, 煉瓦             , れんが     , renga      , brick                                     , Noun           , 煉瓦で作られた家が美しい。                           , The house made of bricks is beautiful.                     , Renga de tsukurareta ie ga utsukushii.                              ," Refers to a brick, used in construction.                         "
27, 硝子             , ガラス     , garasu     , glass                                     , Noun           , 硝子のコップを割ってしまった。                       , I broke the glass cup.                                     , Garasu no koppu o watte shimatta.                                   ," Refers to glass, such as windows or cups.                        "
28, 裏側             , うらがわ   , uragawa    , backside                                  , Noun           , このビルの裏側には駐車場がある。                     , There is a parking lot on the backside of this building.   , Kono biru no uragawa ni wa chūshajō ga aru.                         , Refers to the back side or reverse side of something.            
29, ペンキ           , ペンキ     , penki      , paint                                     , Noun           , 部屋をペンキで塗り替えた。                           , I repainted the room with paint.                           , Heya o penki de nurikaita.                                          ," Refers to paint, typically used for walls or surfaces.           "
30, 当軒             , とうけん   , tōken      , this house/this store                     , Noun           , 当軒の製品は全て手作りです。                         , All of the products in this store are handmade.            , Tōken no seihin wa subete tezukuri desu.                            , Used to refer to the shop or place you're talking about.         
31, 大通り           , おおどおり , ōdōri      , main street/avenue                        , Noun           , 大通りに面した場所は人気があります。                 , Places facing the main street are popular.                 , Ōdōri ni meshi-ta basho wa ninki ga arimasu.                        , Refers to a major street or avenue in a city.                    
32, 予め             , あらかじめ , arakajime  , previously/in advance                     , Adverb         , 予め準備をしておいた方がいい。                       , It’s better to prepare in advance.                         , Arakajime junbi o shite oita hō ga ii.                              , Used to describe something done in advance.                      
33, 前もって         , まえもって , maemotte   , previously/in advance                     , Adverb         , 前もって知らせてください。                           , Please inform me in advance.                               , Maemotte shirasete kudasai.                                         ," Similar to 予め, used for advance actions.                       "
34, ありふれる       , ありふれる , arifureru  , to disseminate/to spread/to be common     , Verb           , その話はありふれているので、誰も信じない。           , That story is so common that no one believes it.           ," Sono hanashi wa arifurete iru node, dare mo shinjinai.              ", Describes something that is common or ordinary.                  
35, 依然             , いぜん     , izen       , still/as before                           , Adverb         , 依然として問題は解決されていない。                   , The problem remains unsolved as before.                    , Izen to shite mondai wa kaiketsu sarete inai.                       , Refers to something that remains the same over time.             
36, 一心に           , いっしんに , isshin ni  , with one's whole heart/devotedly/intently , Adverb         , 彼は一心に仕事に取り組んでいる。                     , He is working with his whole heart.                        , Kare wa isshin ni shigoto ni torikunde iru.                         , Describes someone focused or devoted to a task.                  
37, 自惚れ           , うぬぼれ   , unnbore    , self-conceit/ego                          , Noun           , 彼の自惚れがひどくて、誰も近づきたがらない。         , His ego is so bad that no one wants to get close to him.   ," Kare no unnbore ga hidokute, dare mo chikadukitagaranai.            ", Refers to arrogance or excessive pride in oneself.               
38, 身近             , みぢか     , mijika     , close/near/familiar                       , Noun/Adjective , 身近な人々と一緒に過ごす時間が一番大切だ。           , The time spent with close people is the most important.    , Mijika na hitobito to issho ni sugosu jikan ga ichiban taisetsu da. ," Refers to something close or familiar, such as people or places. "
39, 身なり           , みなり     , minari     , appearance/dress                          , Noun           , 彼の身なりはいつも整っている。                       , His appearance is always neat.                             , Kare no minari wa itsumo totono tte iru.                            , Refers to one's dress or overall appearance.                     
40, 無駄遣い         , むだづかい , mudazukai  , wasteful expenditure/to waste             , Noun/Verb      , 無駄遣いをしないように気をつけている。               , I’m careful not to waste money.                            , Mudazukai o shinai yō ni ki o tsukete iru.                          , Refers to unnecessary waste or extravagance.                     
41, 明白             , めいはく   , meihaku    , clear/obvious/plain/apparent              , Adjective      , その証拠は明白だ。                                   , The evidence is clear.                                     , Sono shōko wa meihaku da.                                           , Describes something that is clear or easily understood.          
42, 目盛り           , めもり     , memori     , graduation/scale/tick mark                , Noun           , 時計の目盛りが細かくて見やすい。                     , The tick marks on the clock are fine and easy to read.     , Tokei no memori ga komakakute miyasu i.                             ," Refers to divisions on a scale, like a ruler or clock.           "
43, 申し出る         , もうしでる , mōshideru  , to offer                                  , Verb           , 彼は手伝いを申し出た。                               , He offered to help.                                        , Kare wa tetsudai o mōshideta.                                       , Refers to offering something or making a suggestion.             
44, 緩む             , ゆるむ     , yurumu     , to loosen                                 , Verb           , ベルトが緩んでいる。                                 , The belt is loose.                                         , Beruto ga yurunde iru.                                              , Refers to something loosening or relaxing.                       
45, やけに           , やけに     , yakenii    , terribly/awfully                          , Adverb         , 今日、やけに暑いですね。                             ," It’s terribly hot today, isn’t it?                         "," Kyō, yakenii atsui desu ne.                                         ", Describes something unusually or excessively.                    
46, 養う             , やしなう   , yashinau   , to bring up/to raise/to support           , Verb           , 親は子供を養う責任がある。                           , Parents have the responsibility to raise their children.   , Oya wa kodomo o yashinau sekinin ga aru.                            ," Refers to nurturing, raising, or supporting someone.             "
47, もしくは         , もしくは   , moshikuwa  , or                                        , Conjunction    , コーヒーもしくは紅茶を選んでください。               , Please choose coffee or tea.                               , Kōhī moshikuwa kōcha o erande kudasai.                              ," A formal way of saying ""or"" in a sentence.                       "
48, 見渡す           , みわたす   , miwatasu   , to look out over/to overlook              , Verb           , 山の頂上から見渡すと、素晴らしい景色が広がっていた。 ," From the top of the mountain, a wonderful view spread out. "," Yama no chōjō kara miwatasu to, subarashī keshiki ga hirogatte ita. ", Refers to surveying or looking out over a wide area.             
49, 無言             , むごん     , mugon      , wordless/silence                          , Noun/Adjective , 無言のまま立ち去った。                               , He left without saying a word.                             , Mugon no mama tachisatta.                                           , Describes a state of silence or being wordless.                  
50, 見苦しい         , みぐるしい , migurushii , ugly/disgraceful/shabby                   , Adjective      , 見苦しい姿勢をしている。                             , He has an ugly posture.                                    , Migurushī shisei o shite iru.                                       , Describes something unpleasant to look at or disgraceful.        
51, まして           , まして     , mashite    , much (still) more                                                 , Adverb         , それができないなら、ましてあなたには無理だろう。 ," If you can't do that, then it will be impossible for you.       "," Sore ga dekinai nara, mashite anata ni wa muri darou.       ", Used to emphasize something even more than what was mentioned before.      
52, 施す             , ほどこす   , hodokosu   , to do/to perform/to give something as charity                     , Verb           , 彼は貧しい人々に援助を施した。                   , He gave assistance to the poor.                                 , Kare wa mazushī hitobito ni enjo o hodokoshita.             ," Refers to doing something for others, often with a charitable purpose.     "
53, 放り出す         , ほうりだす , hōridasu   , to throw out/to give up/to abandon                                , Verb           , 彼は問題に直面して、すぐに放り出した。           , He faced the problem and immediately gave up.                   ," Kare wa mondai ni chokumen shite, sugu ni hōridashta.       ", Used when someone abandons something or someone.                           
54, 放り込む         , ほうりこむ , hōrikomu   , to throw into/to dump                                             , Verb           , 彼はゴミを箱に放り込んだ。                       , He threw the trash into the box.                                , Kare wa gomi o hako ni hōrikonda.                           , Refers to throwing something into a container or place.                    
