1,気まずい,きまずい,kima-zui,"embarrassed, awkward",Adjective,彼との会話は気まずい。,The conversation with him is awkward.,kare to no kaiwa wa kimazui.,Refers to a situation where there is discomfort or embarrassment.
2, 対抗             , たいこう       , taikou      ," opposition, antagonism, to oppose                                    ", Noun/Verb                , 彼は対抗馬として出馬する。       , He will run as an opponent.                          , kare wa taikou-ba toshite shutsuba suru.                                     ," Refers to opposing or confronting someone or something, often used in competitions or rivalry. "
3, 取り次ぐ         , とりつぐ       , toritsugu   ," to convey, to announce                                               ", Verb                     , 彼が社長に取り次いでくれた。     , He conveyed the message to the president for me.     , kare ga shachou ni toritsuide kureta.                                        , Refers to relaying information or announcements to someone.                                    
4, 取り立てる       , とりたてる     , toritateru  ," to collect, to promote, to emphasize                                 ", Verb                     , 支払いを取り立てるのが仕事だ。   , My job is to collect payments.                       , shiharai o toritateru no ga shigoto da.                                      , Can also mean to bring attention to or highlight something.                                    
5, 転ける           , こける         , kokeru      ," to fall, to collapse                                                 ", Verb                     , 彼は階段で転けた。               , He fell on the stairs.                               , kare wa kaidan de koketa.                                                    ," Refers to falling down, often unexpectedly or awkwardly.                                       "
6, 躓く             , つまずく       , tsumazuku   ," to stumble, to trip over, to fail                                    ", Verb                     , 彼は足元で躓いた。               , He stumbled on his feet.                             , kare wa ashimoto de tsumazuita.                                              ," Refers to stumbling, tripping, or encountering an obstacle that causes a fall or failure.      "
7, 裁判長           , さいばんちょう , saiban-chou ," chief judge, the chief justice                                       ", Noun                     , 裁判長は審理を開始した。         , The chief judge started the trial.                   , saiban-chou wa shinri o kaishi shita.                                        , Refers to the presiding judge in a court trial.                                                
8, 懲役             , ちょうえき     , choueki     ," penal servitude, prison term                                         ", Noun                     , 彼は懲役 10 年を宣告された。     , He was sentenced to 10 years of prison.              , kare wa choueki juunen o senkoku sareta.                                     ," Refers to a prison sentence, especially a term of hard labor.                                  "
9, 無期             , むき           , muki        ," indefinite, unlimited term                                           ", Noun/Adjective           , 彼は無期懲役を受けた。           , He received an indefinite prison sentence.           , kare wa muki choueki o uketa.                                                ," Refers to something with no fixed term, often used in the context of prison sentences.         "
10, 有期             , ゆうき         , yuuki       , definite term                                                        , Noun                     , 有期刑の判決が下された。         , The sentence with a definite term was handed down.   , yuuki-kei no hanketsu ga kudasareta.                                         ," Refers to a fixed or limited period, especially in terms of prison sentences.                  "
