1,ツアー,ツアー,tsuaa,tour,Noun,このツアーはとても楽しいです。,This tour is very fun.,Kono tsuaa wa totemo tanoshii desu.,Refers to a guided tour
2, 分               , ぶん           , bun             , portion                              , Noun           , 一つの分を取り出してください。               , Please take out one portion.                 , Hitotsu no bun o toridashite kudasai.        , Refers to a part of something                
3, ~様              , ~さま          , ~sama           , Mr. /Mrs. (formal term)              , Noun           , 田中様にお伝えします。                       , I will inform Mr. Tanaka.                    , Tanaka-sama ni otsutae shimasu.              , A very respectful honorific                  
4, 構う             , かまう         , kamau           , to care                              , Verb           , 彼女はあなたのことを構っています。           , She cares about you.                         , Kanojo wa anata no koto o kamatteimasu.      , To show concern or care for someone          
5, 利用             , りよう         , riyou           , use / to use                         , Noun/Verb      , このサービスを利用できます。                 , You can use this service.                    , Kono sābisu o riyou dekimasu.                , Refers to utilizing a service                
6, 場合             , ばあい         , baai            , case / situation                     , Noun           , その場合、私に連絡してください。             ," In that case, please contact me.             "," Sono baai, watashi ni renraku shite kudasai. ", Refers to a specific circumstance            
7, 西口             , にしぐち       , nishiguchi      , west exit                            , Noun           , 西口はここです。                             , The west exit is here.                       , Nishiguchi wa koko desu.                     , Refers to a specific exit location           
8, 弊社             , へいしゃ       , heisha          , our company (humble expression)      , Noun           , 弊社の製品をご覧ください。                   , Please look at our company's products.       , Heisha no seihin o goran kudasai.            , Humble way to refer to one's company         
9, 貴社             , きしゃ         , kisha           , your company (respectful expression) , Noun           , 貴社のご意見を伺いたいです。                 , I would like to hear your company's opinion. , Kisha no goiken o ukagaitai desu.            , Respectful term for another's company        
10, 粗品             , そしな         , soshina         , little gift (humble expression)      , Noun           , こちらは粗品です。                           , This is a small gift.                        , Kochira wa soshina desu.                     , Humble way to refer to a gift                
11, 直接             , ちょくせつ     , chokusetsu      , direct / directly                    , Noun/Adverb    , 直接お話ししましょう。                       , Let's talk directly.                         , Chokusetsu o hanashimashou.                  , Refers to direct communication               
12, 乗り場           , のりば         , noriba          , terminal                             , Noun           , バスの乗り場はあそこです。                   , The bus terminal is over there.              , Basu no noriba wa asoko desu.                , Refers to a place where vehicles pick up     
13, 係               , かかり         , kakari          , engagement                           , Noun           , 係の者が案内します。                         , The person in charge will guide you.         , Kakari no mono ga annai shimasu.             , Refers to a person responsible for something 
14, 召し上がる       , めしあがる     , meshiagaru      , to eat (respectful expression)       , Verb           , お食事は召し上がりましたか？                 , Did you enjoy your meal?                     , Oshokuji wa meshiagarimashita ka?            , Respectful way to refer to eating            
15, いらっしゃる     , いらっしゃる   , irassharu       , to come / to go / to exist           , Verb           , いらっしゃいませ！                           , Welcome!                                     , Irasshaimase!                                , Respectful way to welcome someone            
16, ご覧になる       , ごらんになる   , goran ni naru   , to see (respectful expression)       , Verb           , 映画をご覧になりましたか？                   , Did you see the movie?                       , Eiga o goran ni narimashita ka?              , Respectful way to refer to seeing            
17, おっしゃる       , おっしゃる     , ossharu         , to say (respectful expression)       , Verb           , 何かおっしゃいましたか？                     , Did you say something?                       , Nanika osshaimashita ka?                     , Respectful way to refer to speaking          
18, なさる           , なさる         , nasaru          , to do (respectful expression)        , Verb           , どのようになさいますか？                     , How will you do it?                          , Dō no yō ni nasaimasu ka?                    , Respectful way to refer to doing             
19, くださる         , くださる       , kudasaru        , to give (respectful expression)      , Verb           , プレゼントをくださり、ありがとうございます。 , Thank you for the gift.                      ," Purezento o kudasari, arigatou gozaimasu.    ", Respectful way to refer to giving            
20, おいでになる     , おいでになる   , oide ni naru    , to come (respectful expression)      , Verb           , おいでになってください。                     , Please come.                                 , Oide ni natte kudasai.                       , Respectful way to invite someone             
21, お越しになる     , おこしになる   , okoshi ni naru  , to come (respectful expression)      , Verb           , お越しになりましたか？                       , Did you come?                                , Okoshi ni narimashita ka?                    , Respectful way to refer to arriving          
22, お休みになる     , おやすみになる , oyasumi ni naru , to rest (respectful expression)      , Verb           , 休憩をお休みになってください。               , Please take a rest.                          , Kyūkei o oyasumi ni natte kudasai.           , Respectful way to refer to resting           
23, ご存知           , ごぞんじ       , gozonji         , knowing (respectful expression)      , Noun           , ご存知でしたか？                             , Did you know?                                , Gozonji deshita ka?                          , Respectful way to refer to knowledge         
24, 亡くなる         , なくなる       , nakunaru        , to die                               , Verb           , 彼は昨年亡くなりました。                     , He passed away last year.                    , Kare wa sakunen nakunarimashita.             , Refers to someone's death                    
25, 知らせる         , しらせる       , shiraseru       , to inform                            , Verb           , 連絡を知らせてください。                     , Please inform me.                            , Renraku o shirasete kudasai.                 , Refers to giving information                 
26, 訪ねる           , たずねる         , tazuneru        , to visit                         , Verb           , 友達を訪ねました。               , I visited a friend.                 , Tomodachi o tazunemashita.              , Refers to visiting someone                      
27, 尋ねる           , たずねる         , tazuneru        , to ask                           , Verb           , 道を尋ねました。                 , I asked for directions.             , Michi o tazunemashita.                  , Refers to asking a question                     
28, 店長             , てんちょう       , tenchou         , store manager                    , Noun           , 店長は親切な人です。             , The store manager is a kind person. , Tenchou wa shinsetsu na hito desu.      , Refers to the manager of a store                
29, 釣る             , つる             , tsuru           , to fish                          , Verb           , 彼は魚を釣るのが好きです。       , He likes to fish.                   , Kare wa sakana o tsuru no ga suki desu. , Refers to the act of fishing                    
30, お釣り           , おつり           , otsuri          , change (money left over)         , Noun           , お釣りをください。               , Please give me the change.          , Otsuri o kudasai.                       , Refers to the money returned after a purchase   
31, なかなか         , なかなか         , nakanaka        , quite                            , Adverb         , なかなか上手になりません。       , I am not getting quite good at it.  , Nakanaka jouzu ni narimasen.            , Used to express difficulty                      
32, ほとんど         , ほとんど         , hotondo         , almost                           , Adverb         , ほとんどの人が参加しました。     , Almost everyone participated.       , Hotondo no hito ga sankashimashita.     , Used to indicate a majority                     
33, クリーニング     , クリーニング     , kuriiningu      , dry cleaning                     , Noun           , クリーニングに出します。         , I will take it to dry cleaning.     , Kuriiningu ni dashimasu.                , Refers to cleaning clothes chemically           
34, 温い             , ぬるい           , nurui           , lukewarm                         , Adjective      , 水が温いです。                   , The water is lukewarm.              , Mizu ga nurui desu.                     , Refers to a temperature that is not hot or cold 
35, 背中             , せなか           , senaka          , back                             , Noun           , 背中が痛いです。                 , My back hurts.                      , Senaka ga itai desu.                    , Refers to the back of the body                  
36, 奢る             , おごる           , ogoru           , to treat                         , Verb           , 昼ごはんをご馳走します。         , I will treat you to lunch.          , Hirugohan o gochisou shimasu.           , Refers to treating someone to a meal            
37, ご馳走           , ごちそう         , gochisou        , feast / to treat                 , Noun/Verb      , 美味しいご馳走をいただきました。 , I had a delicious feast.            , Oishii gochisou o itadakimashita.       , Refers to a special meal or treat               
38, 丁寧             , ていねい         , teinei          , polite                           , Adjective      , 彼は丁寧に話します。             , He speaks politely.                 , Kare wa teinei ni hanashimasu.          , Refers to courteous behavior                    
39, 全額             , ぜんがく         , zengaku         , full price                       , Noun           , 全額を支払いました。             , I paid the full price.              , Zengaku o shiharai mashita.             , Refers to the total cost                        
40, 半額             , はんがく         , hangaku         , half price                       , Noun           , 今日は半額セールです。           , There is a half-price sale today.   , Kyou wa hangaku sēru desu.              , Refers to a sale where prices are reduced       
41, 適当             , てきとう         , tekitou         , appropriate / correct            , Adjective      , 適当な回答をしてください。       , Please give an appropriate answer.  , Tekitou na kaitou o shite kudasai.      , Refers to something suitable                    
42, 丸い             , まるい           , marui           , round                            , Adjective      , 丸いテーブルがあります。         , There is a round table.             , Marui tēburu ga arimasu.                , Refers to a circular shape                      
43, 揺れる           , ゆれる           , yureru          , to sway                          , Verb           , 木が揺れています。               , The tree is swaying.                , Ki ga yureteimasu.                      , Refers to motion back and forth                 
44, しばらく         , しばらく         , shibaraku       , a while                          , Adverb         , しばらくお待ちください。         , Please wait for a while.            , Shibaraku omachi kudasai.               , Used to indicate a short period of time         
45, ガソリン         , ガソリン         , gasorin         , gasoline                         , Noun           , ガソリンを入れます。             , I will fill up with gasoline.       , Gasorin o iremasu.                      , Refers to fuel for vehicles                     
46, ガソリンスタンド , ガソリンスタンド , gasorin sutando , gas station                      , Noun           , ガソリンスタンドに行きます。     , I will go to the gas station.       , Gasorin sutando ni ikimasu.             , Place to refuel vehicles                        
47, 山下             , やました         , Yamashita       , Yamashita (Japanese family name) , Noun           , 山下さんは親切です。             , Mr. Yamashita is kind.              , Yamashita-san wa shinsetsu desu.        , Common Japanese surname                         
48, 山本             , やまもと         , Yamamoto        , Yamamoto (Japanese family name)  , Noun           , 山本さんは学生です。             , Mr. Yamamoto is a student.          , Yamamoto-san wa gakusei desu.           , Common Japanese surname                         
49, 渡辺             , わたなべ         , Watanabe        , Watanabe (Japanese family name)  , Noun           , 渡辺さんは教師です。             , Mr. Watanabe is a teacher.          , Watanabe-san wa kyoushi desu.           , Common Japanese surname                         
50, 挨拶             , あいさつ         , aisatsu         , greetings / to greet             , Noun/Verb      , 友達に挨拶しました。             , I greeted my friend.                , Tomodachi ni aisatsu shimashita.        , Refers to the act of greeting someone           
51, 首               , くび       , kubi      , neck                , Noun           , 首が痛いです。                 , My neck hurts.                      , Kubi ga itai desu.                   , Refers to the neck part of the body           
52, 毛               , け         , ke        , hair                , Noun           , 彼は髪の毛が長いです。         , He has long hair.                   , Kare wa kami no ke ga nagai desu.    , Refers to hair on the head or body            
53, ターミナル       , ターミナル , taaminaru , terminal            , Noun           , 空港のターミナルに着きました。 , We arrived at the airport terminal. , Kuukou no taaminaru ni tsukimashita. , Refers to a terminal at an airport or station 
