1,帰国,きこく,kikoku,return home/to return home,Noun/Verb,帰国の準備をしています。,I am preparing to return home.,kikoku no junbi o shiteimasu.,Refers to the act of returning home.
2, 仲               , なか           , naka         , relationship                     , Noun                , 二人の仲はとても良いです。         , Their relationship is very good.                , futari no naka wa totemo yoi desu.              , Describes the relationship between people.  
3, ルームメイト     , るーむめいと   , rūmumeito    , roommate                         , Noun                , 私のルームメイトは外国人です。     , My roommate is a foreigner.                     , watashi no rūmumeito wa gaikokujin desu.        , Refers to someone you share a room with.    
4, 連絡             , れんらく       , renraku      , contact/to contact               , Noun/Verb           , 彼に連絡を取る必要があります。     , I need to contact him.                          , kare ni renraku o toru hitsuyō ga arimasu.      , Used for communication or contact.          
5, 旦那             , だんな         , danna        , husband (your own)               , Noun                , 旦那さんはどこにいますか？         , Where is your husband?                          , danna-san wa doko ni imasuka?                   ," More informal than ""主人"" (shujin).         "
6, 主人             , しゅじん       , shujin       , husband (your own)               , Noun                , 主人と一緒に旅行しました。         , I traveled with my husband.                     , shujin to issho ni ryokō shimashita.            ," More formal than ""旦那"" (danna).            "
7, 夫               , おっと         , otto         , husband (your own)               , Noun                , 夫は仕事に行っています。           , My husband is going to work.                    , otto wa shigoto ni itteimasu.                   , A general term for husband.                 
8, 奥さん           , おくさん       , okusan       , one's wife                       , Noun                , 奥さんはとても優しいです。         , His wife is very kind.                          , okusan wa totemo yasashii desu.                 ," More polite term for ""wife"".                "
9, 家内             , かない         , kanai        , wife (your own)                  , Noun                , 家内と一緒に夕食を食べました。     , I had dinner with my wife.                      , kanai to issho ni yūshoku o tabemashita.        ," More formal term for ""wife"".                "
10, 妻               , つま           , tsuma        , wife (your own)                  , Noun                , 妻は今、家にいます。               , My wife is at home now.                         , tsuma wa ima ie ni imasu.                       , General term for wife.                      
11, 優しい           , やさしい       , yasashii     , kind/gentle/easy                 , Adjective           , 彼はとても優しい人です。           , He is a very kind person.                       , kare wa totemo yasashii hito desu.              , Can describe both people and things.        
12, 付き合う         , つきあう       , tsukiau      , to associate with/to go out with , Verb                , 彼と付き合っています。             , I am going out with him.                        , kare to tsukiatteimasu.                         , Used for dating or socializing.             
13, 祝い             , いわい         , iwai         , celebration/celebration gift     , Noun                , 結婚祝いを贈りました。             , I gave a wedding gift.                          , kekkon iwai o okurimashita.                     , Refers to celebrations and gifts.           
14, 飾る             , かざる         , kazaru       , to decorate                      , Verb                , 部屋を花で飾りました。             , I decorated the room with flowers.              , heya o hana de kazari mashita.                  , Used for decorating spaces or objects.      
15, 写真立て         , しゃしんたて   , shashin-tate , picture frame                    , Noun                , 写真立てに家族の写真を入れました。 , I put a family photo in the frame.              , shashin-tate ni kazoku no shashin o iremashita. , Refers to a frame for holding pictures.     
16, 選ぶ             , えらぶ         , erabu        , to select                        , Verb                , プレゼントを選びました。           , I selected a gift.                              , purezento o erabimashita.                       , Used for choosing or selecting.             
17, やはり           , やはり         , yahari       , as I thought/still               , Adverb              , やはり、彼が一番上手です。         ," As I thought, he is the best.                   "," yahari, kare ga ichiban jōzu desu.              ", Indicates agreement or confirmation.        
