1,商品,しょうひん,shouhin,product,Noun,この商品はとても人気があります。,This product is very popular.,kono shouhin wa totemo ninki ga arimasu.,Refers to a product or goods.
2, 片付ける         , かたづける , katazukeru    , to put in order/tidy up   , Verb (G2)      , 部屋を片付ける必要があります。        , You need to tidy up the room.        , heya o katazukeru hitsuyou ga arimasu.     , Used for organizing or tidying things.  
3, 片付く           , かたづく   , katazuku      , to be put in order         , Verb (G1)      , 仕事が片付いた。                    , The work is done.                   , shigoto ga katazuita.                       , Indicates that something is organized.  
4, ごみ             , ごみ     , gomi         , trash                     , Noun           , ごみに出す前に分別してください。      , Please sort before throwing out.    , gomi ni dasu mae ni bunbetsu shite kudasai. , General term for waste or trash.        
5, 燃える           , もえる     , moeru        , to burn                    , Verb (G2)      , この紙は燃えます。                  , This paper burns.                   , kono kami wa moemasu.                      , Refers to the process of burning.       
6, 燃えるごみ       , もえるごみ , moeru gomi   , burnable trash            , Noun           , 燃えるごみは週に二回出します。        , Burnable trash is collected twice a week. , moeru gomi wa shuu ni nikai dashimasu.    , Specific category of trash.             
7, 燃えないごみ     , もえないごみ , moenai gomi  , non-burnable trash         , Noun           , 燃えないごみは別の日に出します。      , Non-burnable trash is collected on a different day. , moenai gomi wa betsu no hi ni dashimasu. , Different category of trash.            
8, 生ごみ           , なまごみ   , namagomi     , kitchen waste              , Noun           , 生ごみはコンポストに入れます。        , Kitchen waste goes into the compost. , namagomi wa konposuto ni iremasu.         , Refers to food scraps and organic waste.
9, 粗大ごみ         , そだいごみ , sodai gomi   , bulky trash                , Noun           , 粗大ごみは特別な日に出します。        , Bulky trash is collected on special days. , sodai gomi wa tokubetsu na hi ni dashimasu. , Large items like furniture.             
10, 紙               , かみ     , kami         , paper                     , Noun           , この紙はリサイクルしてください。      , Please recycle this paper.          , kono kami wa risaikuru shite kudasai.      , Refers to paper as a material.          
11, 缶               , かん     , kan          , can                       , Noun           , 缶をリサイクルしてください。        , Please recycle the can.             , kan o risaikuru shite kudasai.            , Refers to metal cans.                  
12, 瓶               , びん     , bin          , bottle                    , Noun           , 瓶はリサイクルに出してください。      , Please put the bottles in recycling. , bin wa risaikuru ni dashite kudasai.       , Refers to glass bottles.               
13, 捨てる           , すてる     , suteru       , to throw away              , Verb (G2)      , ごみを捨てる前に分別してください。    , Please sort the trash before throwing it away. , gomi o suteru mae ni bunbetsu shite kudasai. , Used for disposing of items.            
14, 袋               , ふくろ   , fukuro       , bag/sack                   , Noun           , この袋にゴミを入れてください。        , Please put the trash in this bag.   , kono fukuro ni gomi o irete kudasai.      , Refers to any kind of bag.              
15, ごみ袋           , ごみぶくろ , gomibukuro   , garbage bag                , Noun           , ごみ袋は家の外に置いておきます。      , The garbage bag is left outside the house. , gomibukuro wa ie no soto ni oite okimasu. , Specific type of bag for trash.        
16, 緑               , みどり   , midori       , green                     , Noun           , 緑の草が美しいです。                , The green grass is beautiful.       , midori no kusa ga utsukushii desu.        , Refers to the color green.              
17, オレンジ         , オレンジ   , orenji       , orange                    , Noun           , オレンジの果物が好きです。            , I like orange fruit.                , orenji no kudamono ga sukidesu.           , Refers to the color orange.            
18, ピンク           , ピンク     , pink         , pink                      , Noun           , ピンクの花が咲いています。            , Pink flowers are blooming.          , pinku no hana ga saiteimasu.              , Refers to the color pink.               
19, 入れる           , いれる     , ireru        , to put into                , Verb (G2)      , これを箱に入れてください。            , Please put this into the box.       , kore o hako ni irete kudasai.             , Used for placing something inside.     
20, 申し込む         , もうしこむ , moushikomu   , to apply for/propose       , Verb (G1)      , このイベントに申し込みました。        , I applied for this event.           , kono ibento ni moushikomi mashita.       , Used for making applications or proposals.
21, 出し方           , だしかた   , dashikata    , the way to put out trash   , Noun           , ごみの出し方を教えてください。        , Please tell me how to put out the trash. , gomi no dashikata o oshiete kudasai.      , Refers to the method of disposing of trash.
