1,間違える,まちがえる,machigaeru,to make a mistake,Verb,彼はいつも間違える。,He always makes mistakes.,Kare wa itsumo machigaeru.,Common verb for making errors
2, 満席             , まんせき       , manseki       , full house (all seats are taken)              , Noun           , 今は満席です。                   , It is fully booked now.                        , Ima wa manseki desu.                   , Used in contexts like restaurants or events 
3, まず             , まず           , mazu          , first                                         , Adverb         , まず、これを終わらせましょう。   ," First, let’s finish this.                      "," Mazu, kore o owarasasemashou.          ", Indicates the order of actions              
4, 次               , つぎ           , tsugi         , next                                          , Adverb         , 次の駅で降りましょう。           , Let’s get off at the next station.             , Tsugi no eki de orimashou.             , Indicates the following item or step        
5, おかけになる     , おかけになる   , okake ni naru , to sit (respectful expression)                , Verb           , こちらにおかけになってください。 , Please take a seat here.                       , Kochira ni okake ni natte kudasai.     , Polite way to ask someone to sit            
6, 呼ぶ             , よぶ           , yobu          , to call                                       , Verb           , 友達を呼んでください。           , Please call your friend.                       , Tomodachi o yonde kudasai.             , Common verb used for summoning or inviting  
7, ホットコーヒー   , ホットコーヒー , hotto koohii  , hot coffee                                    , Noun           , ホットコーヒーを一杯ください。   , Please give me a cup of hot coffee.            , Hotto koohii o ippai kudasai.          , Refers specifically to coffee served hot    
8, アイスコーヒー   , アイスコーヒー , aisu koohii   , iced coffee                                   , Noun           , アイスコーヒーが飲みたい。       , I want to drink iced coffee.                   , Aisu koohii ga nomitai.                , Refers specifically to coffee served cold   
9, 参る             , まいる         , mairu         , to come (humble expression)                   , Verb           , ただいま参ります。               , I will come now (humbly).                      , Tadaima mairimasu.                     , Humble expression for arriving              
10, 伺う             , うかがう       , ukagau        , to listen/to ask/to visit (humble expression) , Verb           , お話を伺いたいです。             , I would like to listen to your story (humbly). , Ohanashi o ukagaitai desu.             , Humble way to express asking or visiting    
11, おる             , おる           , oru           , to be (humble expression)                     , Verb           , ここにおる。                     , I am here (humbly).                            , Koko ni oru.                           ," Humble form of ""to be""                      "
