1,事故,じこ,jiko,accident,Noun,交通事故が起こりました。,An accident occurred.,koutsuu jiko ga okorimashita.,Used to describe accidents
2, 起こす           , おこす     , okosu    , to cause                            , Verb (G1)          , 火事を起こしてしまいました。                           , I caused a fire.                                    , kaji o okoshite shimaimashita.                         , To cause an event or situation                
3, 遭う             , あう       , au      , to meet with/to be caught in        , Verb (G1)          , 事故に遭いました。                                     , I was involved in an accident.                      , jiko ni aimashita.                                     , Refers to meeting with or being involved in  
4, 入院             , にゅういん , nyuuin   , hospitalization/to be hospitalized  , Noun/Verb (G3)     , 彼は入院しています。                                    , He is hospitalized.                                 , kare wa nyuuin shiteimasu.                              , Refers to being hospitalized                  
5, 退院             , たいいん   , taiin    , leaving hospital                    , Noun/Verb (G3)     , 退院の日が決まりました。                                , The discharge date has been decided.                , taiin no hi ga kimarimashita.                           , Refers to leaving the hospital                
6, お見舞い         , おみまい   , omimai   , visiting someone who is sick        , Noun               , お見舞いに行きます。                                   , I am going to visit someone who is ill.            , omimai ni ikimasu.                                     , The act of visiting someone who is ill        
7, 歯               , は         , ha       , tooth                               , Noun               , 歯が痛いです。                                         , My tooth hurts.                                     , ha ga itai desu.                                       , Refers to teeth                             
8, 歯医者           , はいしゃ   , haisha   , dentist                             , Noun               , 歯医者に行きました。                                   , I went to the dentist.                              , haisha ni ikimashita.                                  , The person who takes care of teeth             
9, 治す             , なおす     , naosu    , to heal/to cure                      , Verb (G1)          , 病気を治しました。                                     , I cured the illness.                                , byouki o naoshimashita.                                 , To heal or cure a condition                   
10, 直す             , なおす     , naosu    , to repair/to mend/to correct        , Verb (G1)          , 壊れた時計を直しました。                               , I repaired the broken watch.                        , kowareta tokei o naoshimashita.                         , To fix or correct something                   
11, ひどい           , ひどい     , hidoi    , terrible/awful/cruel                 , I-Adjective        , ひどい天気です。                                       , The weather is terrible.                            , hidoi tenki desu.                                      , Used to describe something severe or bad      
12, 普通             , ふつう     , futsuu   , common/ordinary                      , Noun/Na-Adjective  , 普通の生活をしています。                               , I am leading an ordinary life.                      , futsuu no seikatsu o shiteimasu.                        , Used to describe something normal or usual    
13, 不便             , ふべん     , fuben    , inconvenience                        , Noun/Na-Adjective  , この場所は不便です。                                   , This place is inconvenient.                         , kono basho wa fuben desu.                                , Used to describe something inconvenient       
14, 動く             , うごく     , ugoku    , to move/to shake                     , Verb (G1)          , 車が動き始めました。                                   , The car started moving.                             , kuruma ga ugokihajimemashita.                           , Refers to the act of moving                   
15, 止める           , とめる     , tomeru   , to stop                              , Verb (G2)          , 車を止めてください。                                   , Please stop the car.                                , kuruma o tomete kudasai.                                , Used for stopping something                   
16, 休み             , やすみ     , yasumi   , rest/holiday                         , Noun               , 休みの日に出かけます。                                 , I go out on holidays.                               , yasumi no hi ni dekakemasu.                              , Refers to a break or holiday                  
17, 苦手             , にがて     , nigate   , weak                                , Na-Adjective       , 数学が苦手です。                                      , I am weak in math.                                  , suugaku ga nigate desu.                                  , Describes a lack of skill or weakness         
18, ベッド           , ベッド     , beddo    , bed                                  , Noun               , ベッドで寝ます。                                       , I sleep in a bed.                                   , beddo de nemasu.                                        , Refers to the piece of furniture for sleeping 
19, 床               , ゆか       , yuka     , floor                                , Noun               , 床を掃除しました。                                     , I cleaned the floor.                                , yuka o souji shimashita.                                 , Refers to the surface of a room or building   
