1,大学院,だいがくいん,daigakuin,graduate school,Noun,私は大学院で研究しています。,I am studying at graduate school.,watashi wa daigakuin de kenkyuu shiteimasu.,Refers to an advanced level of academic study.
2, 大学院生         , だいがくいんせい , daigakuinsei , graduate student                         , Noun                , 彼は大学院生で、数学を専攻しています。     , He is a graduate student majoring in mathematics.             ," kare wa daigakuinsei de, suugaku o senkou shiteimasu.            ", Refers to a student pursuing a graduate degree.               
3, 大学生           , だいがくせい     , daigakusei   , university student                       , Noun                , 大学生の彼女は毎日図書館で勉強しています。 , She studies in the library every day as a university student. , daigakusei no kanojo wa mainichi toshokan de benkyou shiteimasu. , Refers to a student enrolled in a university.                 
4, 高等学校         , こうとうがっこう , koutougakkou , senior high school                       , Noun                , 高等学校の卒業式は来週です。               , The senior high school graduation ceremony is next week.      , koutougakkou no sotsugyoushiki wa raishuu desu.                  , Refers to the educational level before university.            
5, 専門学校         , せんもんがっこう , senmongakkou , vocational school                        , Noun                , 彼は専門学校で調理を学んでいます。         , He is studying cooking at a vocational school.                , kare wa senmongakkou de chouri o manandeimasu.                   , Refers to a school specializing in specific trades or skills. 
6, 講義             , こうぎ           , kougi        , class                                    , Noun                , この講義はとても興味深いです。             , This class is very interesting.                               , kono kougi wa totemo kyoumi-bukai desu.                          , Refers to a lecture or a course session.                      
7, 是非             , ぜひ             , zehi         , sure/of course                           , Noun/Adverb         , 是非参加してください。                     , Please be sure to attend.                                     , zehi sankashite kudasai.                                         , Used to strongly encourage or confirm something.              
8, 必ず             , かならず         , kanarazu     , must/surely/certainly                    , Adverb              , 必ず約束を守ってください。                 , Please be sure to keep your promise.                          , kanarazu yakusoku o mamotte kudasai.                             , Indicates something that is obligatory or certain.            
9, キロ             , キロ             , kiro         ," kilo- (as in ""kilometer"" and ""kilogram"") ", Noun                , この道路は 5 キロメートルです。            , This road is 5 kilometers long.                               , kono douro wa 5 kiromeetoru desu.                                , Refers to the metric prefix for thousand.                     
10, 水泳             , すいえい         , suiei        , swimming                                 , Noun                , 水泳は健康に良いです。                     , Swimming is good for your health.                             , suiei wa kenko ni yoi desu.                                      , Refers to the activity of swimming.                           
11, 残念             , ざんねん         , zannen       , regrettable                              , Na-adjective        , それはとても残念です。                     , That is very regrettable.                                     , sore wa totemo zannen desu.                                      , Describes something disappointing or unfortunate.             
12, 楽しい           , たのしい         , tanoshii     , fun                                      , I-adjective         , このゲームはとても楽しいです。             , This game is a lot of fun.                                    , kono geemu wa totemo tanoshii desu.                              , Describes something enjoyable or pleasant.                    
13, 悲しい           , かなしい         , kanashii     , sad                                      , I-adjective         , 彼の話は悲しいです。                       , His story is sad.                                             , kare no hanashi wa kanashii desu.                                , Describes feelings of sadness or sorrow.                      
14, 楽しむ           , たのしむ         , tanoshimu    , to enjoy                                 , Verb (transitive)   , 音楽を楽しんでいます。                     , I am enjoying music.                                          , ongaku o tanoshindeimasu.                                        , Refers to taking pleasure or finding joy in something.        
15, 悲しむ           , かなしむ         , kanashimu    , to mourn                                 , Verb (transitive)   , 彼は愛犬を失って悲しんでいます。           , He is mourning the loss of his beloved dog.                   , kare wa aikon o ushinatte kanashindeimasu.                       , Refers to feeling sorrow or grief.                            
16, 旅               , たび             , tabi         , trip                                     , Noun                , 夏休みに旅行に行きます。                   , I am going on a trip during summer vacation.                  , natsu yasumi ni ryokou ni ikimasu.                               , Refers to a journey or travel experience.                     
17, 世界             , せかい           , sekai        , world                                    , Noun                , 世界中を旅行するのが夢です。               , My dream is to travel around the world.                       , sekaijuu o ryokou suru no ga yume desu.                          , Refers to the planet or global community.                     
18, メール           , メール           , meeru        , email                                    , Noun/Verb           , メールを送ってください。                   , Please send me an email.                                      , meeru o okutte kudasai.                                          , Refers to electronic mail communication.                      
19, ファックス       , ファックス       , fakkusu      , fax                                      , Noun/Verb           , この書類をファックスしてください。         , Please fax these documents.                                   , kono shorui o fakkusu shite kudasai.                             , Refers to a machine or method of sending documents.           
20, 社会             , しゃかい         , shakai       , society                                  , Noun                , 社会の問題について話しましょう。           , Let’s discuss societal issues.                                , shakai no mondai ni tsuite hanashimashou.                        , Refers to the community or social structure.                  
21, 外出             , がいしゅつ       , gaishutsu    , going out                                , Noun/Verb           , 外出する予定があります。                   , I have plans to go out.                                       , gaishutsu suru yotei ga arimasu.                                 , Refers to leaving home or going out.                          
22, 転勤             , てんきん         , tenkin       , relocation/to relocate                   , Noun/Verb           , 彼は転勤で東京に引っ越しました。           , He relocated to Tokyo due to a job transfer.                  , kare wa tenkin de Toukyou ni hikkoshimashita.                    , Refers to changing one’s work location.                       
23, 翻訳             , ほんやく         , hon'yaku     , translation/to translate                 , Noun/Verb           , 彼女は本を翻訳しています。                 , She is translating a book.                                    , kanojo wa hon o hon'yaku shiteimasu.                             , Refers to converting text from one language to another.       
24, 通訳             , つうやく         , tsuuyaku     , interpretation/to interpret              , Noun/Verb           , 会議で通訳をしています。                   , I am providing interpretation at the meeting.                 , kaigi de tsuuyaku o shiteimasu.                                  , Refers to translating spoken language.                        
25, 届く             , とどく           , todoku       , to reach (to arrive)                     , Verb (intransitive) , 荷物がようやく届きました。                 , The package has finally arrived.                              , nimotsu ga youyaku todokimashita.                                , Refers to something arriving or reaching its destination.     
26, 届ける           , とどける         , todokeru     , to deliver                               , Verb (transitive)   , 書類をオフィスに届けてください。           , Please deliver the documents to the office.                   , shorui o ofisu ni todokete kudasai.                              , Refers to bringing or sending something to a specific place.  
27, 食料品           , しょくりょうひん , shokuryouhin , groceries                                , Noun                , 食料品を買いに行きました。                 , I went to buy groceries.                                      , shokuryouhin o kai ni ikimashita.                                , Refers to food items and provisions.                          
28, 男性             , だんせい         , dansei       , man                                      , Noun                , 男性の参加者が多いです。                   , There are many male participants.                             , dansei no sankasha ga ooi desu.                                  , Refers to the male gender.                                    
29, 女性             , じょせい         , josei        , woman                                    , Noun                , 女性の声が聞こえました。                   , I heard a woman’s voice.                                      , josei no koe ga kikoemashita.                                    , Refers to the female gender.                                  
30, 家具             , かぐ             , kagu         , furniture                                , Noun                , 新しい家具を買いました。                   , I bought new furniture.                                       , atarashii kagu o kaimashita.                                     , Refers to items used to furnish a home.                       
31, 本棚             , ほんだな             , hondana          , bookshelf                     , Noun                , 本棚に本を整理しました。                 , I organized the books on the bookshelf.           , hondana ni hon o seiri shimashita.                     , Refers to a piece of furniture for storing books.       
32, ~後              , ~ご                  , ~go              , ~after                        , Suffix              , 昼ご飯の後に散歩に行きます。             , I will go for a walk after lunch.                 , hirugohan no go ni sanpo ni ikimasu.                   , Used to indicate a time following an event.             
33, 品物             , しなもの             , shinamono        , goods                         , Noun                , 店でいろいろな品物を買いました。         , I bought various goods at the store.              , mise de iroiro na shinamono o kaimashita.              , Refers to items or products.                            
34, 値段             , ねだん               , nedan            , price                         , Noun                , この商品の値段はいくらですか？           , What is the price of this product?                , kono shouhin no nedan wa ikura desu ka?                , Refers to the cost of something.                        
35, 形               , かたち               , katachi          , shape                         , Noun                , この箱の形は四角いです。                 , The shape of this box is square.                  , kono hako no katachi wa shikakui desu.                 , Refers to the form or outline of an object.             
36, 力               , ちから               , chikara          , strength/effect/power/ability , Noun                , 彼の力を借りて問題を解決しました。       , I solved the problem with his help.               , kare no chikara o karite mondai o kaiketsu shimashita. , Refers to physical or metaphorical power.               
