1,クリスマス,くりすます,kurisumasu,Christmas,Noun,クリスマスにはプレゼントを交換します。,We exchange gifts at Christmas.,Kurisumasu ni wa purezento o koukan shimasu.,Commonly celebrated holiday
2, 新年             , しんねん   , shinnen    , New Year                                   , Noun           , 新年おめでとうございます。                 , Happy New Year!                                           , Shinnen omedetou gozaimasu.                            , New Year’s Day or New Year season                        
3, 正月             , しょうがつ , shougatsu  , New Year/January                           , Noun           , 正月には多くの人が初詣に行きます。         , Many people go to the first shrine visit in the New Year. , Shougatsu ni wa ooku no hito ga hatsumoude ni ikimasu. , Refers to the New Year's holiday in Japan                
4, やる             , やる       , yaru       , to do/to give                              , Verb           , プレゼントをやるつもりです。               , I intend to give a present.                               , Purezento o yaru tsumori desu.                         , Common verb for doing or giving                          
5, ~方              , ~かた      , ~kata      , a way of doing ~                           , Noun           , ケーキの作り方を教えてください。           , Please tell me how to make a cake.                        , Keeki no tsukurikata o oshiete kudasai.                , Used to describe the method or manner of doing something 
6, 飲み会           , のみかい   , nomikai    , drinking party                             , Noun           , 飲み会でたくさんの友達に会いました。       , I met many friends at the drinking party.                 , Nomikai de takusan no tomodachi ni aimashita.          , Social event focused on drinking                         
7, 祭り             , まつり     , matsuri    , festival                                   , Noun           , 今年の夏祭りはとても楽しかったです。       , This year's summer festival was very fun.                 , Kotoshi no natsu matsuri wa totemo tanoshikatta desu.  , Traditional events and celebrations                      
8, 厳しい           , きびしい   , kibishii   , strict                                     , i-adjective    , 彼はとても厳しい先生です。                 , He is a very strict teacher.                              , Kare wa totemo kibishii sensei desu.                   , Describes a person’s strictness                          
9, 軽い             , かるい     , karui      , light                                      , i-adjective    , このバッグは軽いです。                     , This bag is light.                                        , Kono baggu wa karui desu.                              , Refers to weight being light                             
10, 重い             , おもい     , omoi       , heavy                                      , i-adjective    , この箱は重いです。                         , This box is heavy.                                        , Kono hako wa omoi desu.                                , Refers to weight being heavy                             
11, デザート         , でざーと   , dezaato    , dessert                                    , Noun           , デザートにはアイスクリームを注文しました。 , I ordered ice cream for dessert.                          , Dezaato ni wa aisukuriimu o chuumon shimashita.        , Commonly refers to sweet course after a meal             
12, スイーツ         , すいーつ   , suiitsu    , sweets                                     , Noun           , この店には美味しいスイーツがあります。     , This shop has delicious sweets.                           , Kono mise ni wa oishii suiitsu ga arimasu.             , General term for sweet treats                            
13, わあ             , わあ       , waa        , Oh!/Wow!                                   , Interjection   , わあ、このケーキはすごい！                 ," Wow, this cake is amazing!                                "," Waa, kono keeki wa sugoi!                              ", Expresses surprise or amazement                          
14, なあ             , なあ       , naa        , hey/how nice                               , Interjection   , なあ、こんな美しい景色を見て！             ," Hey, look at this beautiful scenery!                      "," Naa, konna utsukushii keshiki o mite!                  ", Used to express admiration or address someone            
15, 凄い             , すごい     , sugoi      , great                                      , i-adjective    , その映画は本当に凄いです。                 , That movie is really great.                               , Sono eiga wa hontou ni sugoi desu.                     , Indicates something impressive                           
16, 凄く             , すごく     , sugoku     , very                                       , Adverb         , 凄く美味しいケーキですね。                 , The cake is very delicious.                               , Sugoku oishii keeki desu ne.                           , Intensifies an adjective                                 
17, 駅前             , えきまえ   , ekimae     , in front of the station/around the station , Noun           , 駅前で待ち合わせしましょう。               , Let’s meet in front of the station.                       , Ekimae de machiawase shimashou.                        , Refers to the area directly in front of a station        
18, 遅れる           , おくれる   , okureru    , to be late                                 , G2 Verb        , バスが遅れるかもしれません。               , The bus might be late.                                    , Basu ga okureru kamoshiremasen.                        , Describes being late                                     
19, 濡れる           , ぬれる     , nureru     , to get wet                                 , G2 Verb        , 雨で服が濡れました。                       , My clothes got wet from the rain.                         , Ame de fuku ga nuremashita.                            , Describes getting wet                                    
20, 探す             , さがす     , sagasu     , to look for                                , G1 Verb        , 鍵を探しています。                         , I am looking for my keys.                                 , Kagi o sagashiteimasu.                                 , Describes searching for something                        
21, 見つける         , みつける   , mitsukeru  , to find                                    , G2 Verb        , 彼をやっと見つけました。                   , I finally found him.                                      , Kare o yatto mitsukemashita.                           , Describes finding something                              
22, こんな           , こんな     , konna      , ...like this                               , Demonstrative  , こんなケーキを作りたいです。               , I want to make a cake like this.                          , Konna keeki o tsukuritai desu.                         , Refers to something close to the speaker                 
23, そんな           , そんな     , sonna      , ...like that                               , Demonstrative  , そんな映画を見たことがありますか？         , Have you ever seen a movie like that?                     , Sonna eiga o mita koto ga arimasu ka?                  , Refers to something close to the listener                
24, あんな           , あんな     , anna       , ...like that (distant)                     , Demonstrative  , あんなレストランに行きたい。               , I want to go to a restaurant like that.                   , Anna resutoran ni ikitai.                              , Refers to something far from both speaker and listener   
25, 出来る           , できる     , dekiru     , to be built/to be completed                , G2 Verb        , このビルは明日完成します。                 , This building will be completed tomorrow.                 , Kono biru wa ashita kansei shimasu.                    , Indicates capability or completion                       
26, 柔らかい         , やわらかい     , yawarakai      , soft                               , i-adjective    , この枕はとても柔らかいです。           , This pillow is very soft.                           , Kono makura wa totemo yawarakai desu.       , Describes something that is soft to the touch     
27, 硬い             , かたい         , katai          , hard                               , i-adjective    , この岩はとても硬いです。               , This rock is very hard.                             , Kono iwa wa totemo katai desu.              , Describes something that is hard or solid         
28, 過ぎる           , すぎる         , sugiru         , to pass                            , G2 Verb        , 時間が過ぎるのが早いですね。           ," Time passes quickly, doesn't it?                    ", Jikan ga sugiru no ga hayai desu ne.        , Indicates the action of passing or exceeding      
29, 財布             , さいふ         , saifu          , wallet                             , Noun           , 財布を忘れてしまいました。             , I forgot my wallet.                                 , Saifu o wasurete shimaimashita.             , Refers to a wallet used for carrying money        
30, 取る             , とる           , toru           , to carry/to hold/to take           , G1 Verb        , 写真を取るのが好きです。               , I like to take photos.                              , Shashin o toru no ga sukidesu.              ," Can mean to take, carry, or hold something        "
31, 泣く             , なく           , naku           , to cry                             , G1 Verb        , 彼女は映画を見て泣きました。           , She cried after watching the movie.                 , Kanojo wa eiga o mite nakimashita.          , Describes the action of crying                    
32, チーム           , ちーむ         , chiimu         , team                               , Noun           , 私たちはサッカーチームです。           , We are a soccer team.                               , Watashitachi wa sakkaa chiimu desu.         , Refers to a group working together in sports      
33, 気分             , きぶん         , kibun          , feeling                            , Noun           , 気分が良くないです。                   , I don't feel well.                                  , Kibun ga yokunai desu.                      , Refers to one's mood or feeling                   
34, 気分がいい       , きぶんがいい   , kibun ga ii    , to feel good                       , Phrase         , 今日の天気は気分がいいです。           , The weather today is making me feel good.           , Kyou no tenki wa kibun ga ii desu.          , Indicates feeling good or well                    
