1,見物,けんぶつ,kenbutsu,sightseeing,Noun/Verb,観光客が見物に来ています。,Tourists are here for sightseeing.,Kankoukyaku ga kenbutsu ni kiteimasu.,Refers to the activity of visiting places
2, ツアー           , ツアー       , tsuaa          , tour                          , Noun           , このツアーはとても楽しかったです。   , This tour was very fun.                       , Kono tsuaa wa totemo tanoshikatta desu.       , Refers to organized travel activities              
3, アジア           , アジア       , ajia           , Asia                          , Noun           , アジアには多くの国があります。       , Asia has many countries.                      , Ajia ni wa ooku no kuni ga arimasu.           , Refers to the continent                            
4, アフリカ         , アフリカ     , afurika        , Africa                        , Noun           , アフリカの文化はとても興味深いです。 , African culture is very interesting.          , Afurika no bunka wa totemo kyoumi-bukai desu. , Refers to the continent                            
5, 観光             , かんこう     , kankou         , sightseeing/travel            , Noun/Verb      , 観光が好きです。                     , I like sightseeing.                           , Kankou ga suki desu.                          , Refers to the act of visiting and exploring        
6, ラーメン屋       , ラーメンや   , raamen-ya      , ramen shop                    , Noun           , 近くに良いラーメン屋があります。     , There is a good ramen shop nearby.            , Chikaku ni yoi raamen-ya ga arimasu.          , Refers to a place that sells ramen                 
7, せっかく         , せっかく     , sekkaku        , despite a great effort        , Adverb         , せっかくの機会を逃さないでください。 , Please don’t miss this rare opportunity.      , Sekkaku no kikai o nogasanai de kudasai.      , Used to emphasize effort made                      
8, 確かに           , たしかに     , tashika ni     , of course/surely              , Adverb         , 確かにそれは良いアイデアです。       ," Surely, that is a good idea.                  ", Tashika ni sore wa yoi aidea desu.            , Used for confirming something                      
9, 珍しい           , めずらしい   , mezurashii     , rare                          , Adjective      , 珍しい動物を見ました。               , I saw a rare animal.                          , Mezurashii doubutsu o mimashita.              , Describes something that is uncommon               
10, 恥ずかしい       , はずかしい   , hazukashii     , shy/embarrassed               , Adjective      , 彼は恥ずかしいです。                 , He is shy.                                    , Kare wa hazukashii desu.                      , Refers to feelings of shyness or embarrassment     
11, 久しぶりに       , ひさしぶりに , hisashiburi ni , for the first time in a while , Adverb         , 久しぶりに友達に会いました。         , I met a friend for the first time in a while. , Hisashiburi ni tomodachi ni aimashita.        , Used to indicate a long time since last occurrence 
12, この間           , このあいだ   , kono aida      , the other day/recently        , Noun           , この間、映画を見ました。             ," The other day, I watched a movie.             "," Kono aida, eiga o mimashita.                  ", Refers to a recent time period                     
13, 大勢             , おおぜい     , oozei          , many (people)                 , Noun           , 大勢の人が集まりました。             , Many people gathered.                         , Oozei no hito ga atsumarimashita.             , Refers to a large number of people                 
14, 並ぶ             , ならぶ       , narabu         , to line up                    , Verb           , 人々が列に並んでいます。             , People are lining up.                         , Hitobito ga retsu ni narandeimasu.            , Refers to the action of forming a line             
15, 並べる           , ならべる     , naraberu       , to line up                    , Verb           , 本を並べてください。                 , Please line up the books.                     , Hon o narabete kudasai.                       , Refers to the action of arranging items            
16, 小さな           , ちいさな     , chiisana       , small                         , Adjective      , 小さな犬が可愛いです。               , The small dog is cute.                        , Chiisana inu ga kawaii desu.                  , Describes something that is small                  
