1,立つ,たつ,tatsu,to pass (time),intransitive verb,時が経つのが早い。,Time passes quickly.,Toki ga tatsu no ga hayai.,Indicates the passage of time.
2, 振り             , ふり         , furi         ," swing, behavior, pretense                    ", noun                         , 彼女の振る舞いは上品だ。         , Her behavior is elegant.                           , Kanojo no furumai wa joyū da.                , Can refer to a physical action or a manner of doing something.                             
3, 運転             , うんてん     , unten        ," driving, to drive                            "," noun, transitive verb        ", 彼は車を運転するのが上手だ。     , He is good at driving a car.                       , Kare wa kuruma o unten suru no ga jōzu da.   , Can be used as both a noun and a verb.                                                     
4, 人身事故         , じんしんじこ , jinshin jiko , an accident resulting in injury or death     , noun                         , 駅で人身事故があった。           , There was a fatal accident at the station.         , Eki de jinshin jiko ga atta.                 , Refers specifically to accidents involving human casualties.                               
5, 見合わせる       , みあわせる   , miawaseru    ," to exchange glances, to compare, to postpone ", transitive verb              , 二人は顔を見合わせた。           , The two of them exchanged glances.                 , Futari wa kao o miawaseta.                   , Can have multiple meanings depending on the context.                                       
6, 焦る             , あせる       , aseru        ," to be in a hurry, to be impatient            ", intransitive verb            , 試験が近いので焦っている。       , I'm getting anxious because the exam is coming up. , Shiken ga chikai node asete iru.             , Often used to express feelings of urgency or nervousness.                                  
7, 我がまま         , わがまま     , wagamama     ," selfishness, selfish                         "," noun, adjective              ", 彼はとてもわがままな子供だ。     , He is a very selfish child.                        , Kare wa totemo wagamama na kodomo da.        , Can be used as both a noun and an adjective.                                               
8, ゆっくり         , ゆっくり     , yukkuri      , slowly                                       , adverb                       , ゆっくり話してください。         , Please speak slowly.                               , Yukkuri hanashite kudasai.                   , Indicates a slow pace or leisurely manner.                                                 
9, 真剣             , しんけん     , shinken      , serious                                      , adjective                    , 彼は仕事に真剣に取り組んでいる。 , He is very serious about his work.                 , Kare wa shigoto ni shinken ni torikunde iru. , Emphasizes a serious and dedicated attitude.                                               
10, 叱る             , しかる       , shikaru      , to scold                                     , transitive verb              , 母親は子供を叱った。             , The mother scolded her child.                      , Hahaoya wa kodomo o shikatta.                , Used to express the act of scolding or reprimanding.                                       
11, 進歩             , しんぽ       , shinpo       ," progress, to progress                        "," noun, intransitive verb      ", 彼の日本語は進歩した。           , His Japanese has improved.                         , Kare no Nihongo wa shinpo shita.             , Can be used as both a noun and a verb.                                                     
12, 生け花           , いけばな     , ikebana      , Japanese flower arrangement                  , noun                         , 彼女は生け花が上手です。         , She is good at ikebana.                            , Kanojo wa ikebana ga jōzu desu.              , A traditional Japanese art form of flower arrangement.                                     
13, 文句             , もんく       , monku        , complaint                                    , noun                         , 彼は文句を言っている。           , He is complaining.                                 , Kare wa monku o itte iru.                    , Refers to an expression of dissatisfaction or criticism.                                   
