1,断る,ことわる,kotowaru,to refuse/to turn down,Verb (transitive),彼の提案を断りました。,I refused his proposal.,kare no teian o kotowarimashita.,Commonly used to decline offers or invitations.
2, 同時             , どうじ       , douji     , simultaneously/the same time    , Noun              , 会議と発表は同時に行われました。                 , The meeting and the presentation were held simultaneously.                , kaigi to happyou wa douji ni okonawaremashita.                       , Used to describe actions occurring at the same time.           
3, グラウンド       , ぐらうんど   , guraundo  , sports field                    , Noun              , サッカーの試合はグラウンドで行われます。         , The soccer game is held on the sports field.                              , sakkā no shiai wa guraundo de okonawaremasu.                         , Commonly used for fields where sports are played.              
4, 周               , しゅう       , shuu      , perimeter                       , Suffix            , この公園の周は約 3 キロメートルです。            , The perimeter of this park is about 3 kilometers.                         , kono kouen no shuu wa yaku san kiromeetoru desu.                     , Used to indicate the surrounding area or boundary.             
5, 立場             , たちば       , tachiba   , position/situation              , Noun              , 彼の立場を理解するのは重要です。                 , Understanding his position is important.                                  , kare no tachiba o rikai suru no wa juuyou desu.                      , Refers to one's stance or role in a situation.                 
6, 視点             , してん       , shiten    , point of view                   , Noun              , 異なる視点から物事を見ると新しい発見があります。 , Looking at things from different points of view leads to new discoveries. , kotonaru shiten kara monogoto o miru to atarashii hakken ga arimasu. , Indicates different perspectives or angles.                    
7, 現状             , げんじょう   , genjou    , present condition/status        , Noun              , 現状を改善するためのプランが必要です。           , A plan to improve the current condition is necessary.                     , genjou o kaizen suru tame no puran ga hitsuyou desu.                 , Refers to the current state or situation.                      
8, 誤解             , ごかい       , gokai     , misunderstanding                , Noun/Verb         , 彼の言葉に誤解がありました。                     , There was a misunderstanding of his words.                                , kare no kotoba ni gokai ga arimashita.                               , Used to describe a situation where something is misunderstood. 
9, 秘書             , ひしょ       , hisho     , secretary                       , Noun              , 彼女は会社の秘書として働いています。             , She works as a secretary for the company.                                 , kanojo wa kaisha no hisho to shite hataraiteimasu.                   , Refers to a person who assists in administrative tasks.        
10, 幹事             , かんじ       , kanji     , executive secretary/coordinator , Noun              , このイベントの幹事は私です。                     , I am the coordinator for this event.                                      , kono ibento no kanji wa watashi desu.                                , Refers to someone who organizes or manages events.             
11, 異動             , いどう       , idou      , change/to change/to transfer    , Noun/Verb         , 彼は異動して新しい部署で働いています。           , He transferred and is working in a new department.                        , kare wa idou shite atarashii busho de hataraiteimasu.                , Used for job transfers or changes in position.                 
