1,完了,かんりょう,kanryou,completion/to finish,n./vi.,仕事が完了しました。,The work is complete.,Shigoto ga kanryou shimashita.,Refers to the state of finishing something.
2, 手続き           , てつづき       , tetsuzuki      , procedure                              , n.             , 手続きが必要です。           , A procedure is necessary.                      , Tetsuzuki ga hitsuyou desu.              , Often used in administrative contexts.        
3, 返却             , へんきゃく     , henkyaku       , return/to return                       , n./vt.         , 本を返却しました。           , I returned the book.                           , Hon o henkyaku shimashita.               ," Used for returning items, like books.         "
4, 貸し出し         , かしだし       , kashidashi     , lending                                , n.             , 貸し出しは無料です。         , Lending is free of charge.                     , Kashidashi wa muryou desu.               , Common in libraries and similar settings.     
5, 発行             , はっこう       , hakkou         , issue/to issue                         , n./vt.         , 証明書を発行しました。       , I issued a certificate.                        , Shoumeisho o hakkou shimashita.          , Often related to documents or certificates.   
6, 再発行           , さいはっこう   , saihakkou      , reissue/to reissue                     , n./vt.         , パスワードを再発行しました。 , I reissued the password.                       , Pasuwaado o saihakkou shimashita.        , Used when reissuing lost or expired items.    
7, 可能             , かのう         , kanou          , possibility/possible                   , n./na-adj.     , それは可能ですか？           , Is that possible?                              , Sore wa kanou desu ka?                   , Refers to feasibility or capability.          
8, 状況             , じょうきょう   , joukyou        , situation                              , n.             , 現在の状況はどうですか？     , How is the current situation?                  , Genzai no joukyou wa dou desu ka?        , Often used in discussions about conditions.   
9, 可笑しい         , おかしい       , okashii        , strange/funny/weird/odd/ridiculous     , い-adj.        , その話は可笑しいです。       , That story is funny.                           , Sono hanashi wa okashii desu.            , Can describe humor or oddness.                
10, 開館             , かいかん       , kaikan         , start of business hours/to be open     , n./vi.         , 開館は午前 9 時です。        , The opening time is 9 AM.                      , Kaikan wa gozen 9-ji desu.               , Refers to the opening of a facility.          
11, 閉館             , へいかん       , heikan         , end of business hours/to be closed     , n./vi.         , 閉館は午後 5 時です。        , The closing time is 5 PM.                      , Heikan wa gogo 5-ji desu.                , Indicates when a facility is closed.          
12, 休館             , きゅうかん     , kyuukan        , closed period/to be closed for the day , n./vi.         , 今日は休館です。             , Today is a closed day.                         , Kyou wa kyuukan desu.                    , Used for temporary closures.                  
13, 休館日           , きゅうかんび   , kyuukanbi      , days closed                            , n.             , 休館日は土曜日です。         , The closed days are Saturdays.                 , Kyuukanbi wa doyoubi desu.               , Refers to specific days a facility is closed. 
14, 平日             , へいじつ       , heijitsu       , weekdays                               , n.             , 平日は忙しいです。           , Weekdays are busy.                             , Heijitsu wa isogashii desu.              , Refers to Monday through Friday.              
15, 祝日             , しゅくじつ     , shukujitsu     , national holiday                       , n.             , 今日は祝日です。             , Today is a national holiday.                   , Kyou wa shukujitsu desu.                 , Refers to public holidays.                    
16, 年末年始         , ねんまつねんし , nenmatsunenshi , Year-end and New Year holidays         , n.             , 年末年始は家族と過ごします。 , I spend the Year-end and New Year with family. , Nenmatsunenshi wa kazoku to sugoshimasu. , Important holiday period in Japan.            
17, 案内             , あんない       , annai          , guidance/to guide                      , n./vt.         , 案内をお願いします。         , Please give me guidance.                       , Annai o onegaishimasu.                   , Often used for directions or information.     
18, 翌日             , よくじつ       , yokujitsu      , the next day                           , n.             , 翌日、彼に会います。         , I will meet him the next day.                  ," Yokujitsu, kare ni aimasu.               ", Refers to the day after today.                
19, 前日             , ぜんじつ       , zenjitsu       , the previous day                       , n.             , 前日に準備しました。         , I prepared the day before.                     , Zenjitsu ni junbi shimashita.            , Refers to the day before today.               
20, 使用             , しよう         , shiyou         , use/to use                             , n./vt.         , この道具を使用します。       , I will use this tool.                          , Kono dougu o shiyou shimasu.             , Commonly used in various contexts.            
21, 内容             , ないよう       , naiyou         , content                                , n.             , 内容を確認してください。     , Please check the content.                      , Naiyou o kakunin shite kudasai.          , Refers to the subject matter of something.    
22, 児童             , じどう         , jidou          , child                                  , n.             , 児童のためのイベントです。   , It is an event for children.                   , Jidou no tame no ibento desu.            ," Refers to children, often in formal contexts. "
23, 大人             , おとな         , otona          , adult                                  , n.             , 彼は大人です。               , He is an adult.                                , Kare wa otona desu.                      , Refers to grown-ups or adults.                
24, 都市             , とし           , toshi          , city                                   , n.             , この都市は美しいです。       , This city is beautiful.                        , Kono toshi wa utsukushii desu.           , Refers to urban areas or cities.              
25, 市民             , しみん         , shimin         , citizen                                , n.             , 市民としての権利があります。 , I have rights as a citizen.                    , Shimin to shite no kenri ga arimasu.     , Refers to members of a city or town.          
