1,自然,しぜん,shizen,nature,noun,自然は美しい。,Nature is beautiful.,Shizen wa utsukushii.,Refers to the natural world.
2, 景観             , けいかん   , keikan     , landscape                                  , noun           , この山の景観は素晴らしい。           , The view from this mountain is magnificent.                , Kono yama no keikan wa subarashii.            , Refers to the scenery or view.                                                
3, 恵まれる         , めぐまれる , meguareru  , to be blessed                              , verb           , 私たちは自然に恵まれています。       , We are blessed with nature.                                , Watashitachi wa shizen ni megumarerete imasu. , Indicates being fortunate or favored.                                         
4, 両岸             , りょうがん , ryōgan     , river banks                                , noun           , 川の両岸には桜並木がある。           , There are cherry blossom trees on both banks of the river. , Kawa no ryōgan ni wa sakura namiki ga aru.    , Refers to the two sides of a river.                                           
5, 印象             , いんしょう , inshō      , impression                                 , noun           , その絵画は強い印象を与える。         , That painting gives a strong impression.                   , Sono eiga wa tsuyoi inshō o ataeru.           , Refers to a feeling or thought caused by something.                           
6, 象               , ぞう       , zō         , elephant                                   , noun           , 象はとても大きい動物です。           , Elephants are very large animals.                          , Zō wa totemo ōkii dōbutsu desu.               , A large mammal with a long trunk.                                             
7, 馬               , うま       , uma        , horse                                      , noun           , 馬に乗るのは楽しい。                 , Riding a horse is fun.                                     , Uma ni noru no wa tanoshii.                   ," A large, four-legged animal often used for riding.                            "
8, 形               , かたち     , katachi    , shape/form/figure                          , noun           , 雲の形は様々です。                   , Clouds come in various shapes.                             , Kumo no katachi wa samazama desu.             , Refers to the outline or appearance of something.                             
9, 珍しい           , めずらしい , mezurashii , rare/unique                                , adjective      , この花はとても珍しい。               , This flower is very rare.                                  , Kono hana wa totemo mezurashii.               , Indicates something is uncommon or not often seen.                            
10, 岩               , いわ       , iwa        , rock                                       , noun           , 海にはたくさんの岩がある。           , There are many rocks in the sea.                           , Umi ni wa takusan no iwa ga aru.              ," A hard, solid piece of mineral matter.                                        "
11, 岩山             , いわやま   , iwayama    , rocky mountain                             , noun           , 岩山は登山に最適です。               , Rocky mountains are perfect for climbing.                  , Iwayama wa tozan ni saiteki desu.             , A mountain composed mainly of rocks.                                          
12, 詳しい           , くわしい   , kuwashii   , detailed/accurate                          , adjective      , 彼は歴史について詳しい。             , He is knowledgeable about history.                         , Kare wa rekishi ni tsuite kuwashii.           , Indicates having a lot of information about something.                        
13, 講演             , こうえん   , kōen       , lecture/speech/to lecture/to make a speech , noun/verb      , 先生は歴史について講演した。         , The teacher gave a lecture on history.                     , Sensei wa rekishi ni tsuite kōen shita.       , Refers to a formal talk given to an audience.                                 
14, 実家             , じっか     , jikka      , home (in your hometown)                    , noun           , 私は週末に実家に帰ります。           , I go back to my hometown on weekends.                      , Watashi wa shūmatsu ni jikka ni kaerimasu.    , Refers to one's parents' home.                                                
15, 数える           , かぞえる   , kazoeru    , to count                                   , verb           , 私は星を数えた。                     , I counted the stars.                                       , Watashi wa hoshi o kazoe                      ,
16, 数量             , すうりょう , sūryō      , quantity                                   , noun           , この商品の数量は限られています。     , The quantity of this product is limited.                   , Kono shōhin no sūryō wa kagirarete imasu.     , Refers to the amount or number of something.                                  
17, 数字             , すうじ     , sūji       , number                                     , noun           , 彼は電話番号を間違えた。             , He got the phone number wrong.                             , Kare wa denwa bangō o machigaeta.             , Refers to a symbol used to represent a quantity.                              
18, 人数             , にんずう   , ninzū      , number of people                           , noun           , パーティーの出席人数は少ない。       , The number of attendees at the party is small.             , Pātī no shusseininzū wa sukunai.              , Refers to the count of people.                                                
19, ゴロゴロ         , ごろごろ   , gorogoro   , to roll/to lie around/thundering           , adverb         , 猫はゴロゴロと寝ていた。             , The cat was lying around.                                  , Neko wa gorogoro to nete ita.                 , Describes a rolling or rumbling sound.                                        
20, 別人             , べつじん   , betsujin   , someone else                               , noun           , 彼は以前と別人のようだ。             , He seems like a completely different person from before.   , Kare wa izen to betsujin no yōda.             , Refers to a person who is very different from another.                        
21, 取得             , しゅとく   , shutoku    , acquisition/to acquire                     , noun/verb      , 彼は運転免許を取得した。             , He obtained a driver's license.                            , Kare wa unten menkyo o shutoku shita.         , Refers to the act of getting or gaining something.                            
22, 完売             , かんばい   , kanbai     , sold out/to be sold out                    , noun/verb      , そのコンサートのチケットは完売した。 , The concert tickets are sold out.                          , Sono konsāto no chiketto wa kanbai shita.     , Indicates that all items or tickets have been sold.                           
23, 放課後           , ほうかご   , hōkago     , after school                               , noun           , 放課後、私は部活に行きます。         ," After school, I go to club activities.                     "," Hōkago, watashi wa bukatsu ni ikimasu.        ", Refers to the time after school.                                              
24, 部活             , ぶかつ     , bukatsu    , club activity                              , noun           , 彼はサッカー部に入っています。       , He is in the soccer club.                                  , Kare wa sakkā-bu ni haitte imasu.             , Refers to extracurricular activities in school.                               
25, 育てる           , そだてる   , sodateru   , to grow/to raise/to rear                   , verb           , 私は植物を育てています。             , I am growing plants.                                       , Watashi wa shokubutsu o sodatete imasu.       , Refers to the process of caring for and helping something to grow or develop. 
26, 委員会           , いいんかい   , iinkai      , committee                                      , noun           , 委員会は来週開かれます。         , The committee meeting will be held next week.          , Iinkai wa raishū hirakaremasu.              , A group of people appointed for a specific task.                   
27, 相変わらず       , あいかわらず , aikawa razu , as ever                                        , adverb         , 彼は相変わらず元気です。         , He is as energetic as ever.                            , Kare wa aikawa razu genki desu.             , Used to indicate that a situation or person remains unchanged.     
28, 聞き上手         , ききじょうず , kikijōzu    , good listener                                  , na-adjective   , 彼はとても聞き上手です。         , He is a very good listener.                            , Kare wa totemo kikijōzu desu.               , Someone who is skilled at listening to others.                     
29, つい             , つい         , tsui        , just recently/unintentionally                  , adverb         , つい食べ過ぎてしまった。         , I ended up eating too much.                            , Tsui tabesugite shimatta.                   , Used to express a spontaneous or accidental action.                
30, ついに           , ついに       , tsui ni     , finally/at last                                , adverb         , ついに目標を達成できた。         , I finally achieved my goal.                            , Tsui ni mōmoku o tassei dekita.             , Indicates that something has happened after a long wait or effort. 
31, 羨ましい         , うらやましい , urayamashii , jealous                                        , i-adjective    , 彼の成功が羨ましい。             , I'm jealous of his success.                            , Kare no seikō ga urayamashii.               , Expresses a feeling of wanting what someone else has.              
32, 流行             , りゅうこう   , ryūkō       , fashionable/to be in fashion                   , noun/verb      , このスタイルは今流行っている。   , This style is in fashion now.                          , Kono sutairu wa ima ryūkō shite iru.        , Refers to something that is popular or trendy.                     
33, 立派             , りっぱ       , rippa       , splendid/fine/grand                            , na-adjective   , あの建物は非常に立派だ。         , That building is very splendid.                        , Ano tatemono wa hijō ni rippa da.           , Describes something that is impressive or of high quality.         
34, 理解             , りかい       , rikai       , understanding/to understand                    , noun/verb      , 彼の意見は理解できない。         , I can't understand his opinion.                        , Kare no iken wa rikai dekinai.              , Refers to the ability to grasp the meaning of something.           
35, 間違い           , まちがい     , machigai    , mistake                                        , noun           , 計算に間違いがある。             , There is a mistake in the calculation.                 , Keisan ni machigai ga aru.                  , An error or inaccuracy.                                            
36, 真似             , まね         , mane        , imitation/behavior/to imitate/to mimic/to copy , noun/verb      , 彼の真似をするのはやめなさい。   , Stop imitating him.                                    , Kare no mane o suru no wa yame nasai.       , The act of copying someone else's actions or style.                
37, ファッション     , ファッション , fasshon     , fashion                                        , noun           , 彼女はファッションに興味がある。 , She is interested in fashion.                          , Kanojo wa fasshon ni kyōmi ga aru.          , A popular style of dress or behavior.                              
38, 内容             , ないよう     , naiyō       , contents/details                               , noun           , この本の内容は難しい。           , The contents of this book are difficult.               , Kono hon no naiyō wa muzukashii.            , Refers to what is included in something.                           
39, 中身             , なかみ       , nakami      , contents/interior                              , noun           , 箱の中身は何ですか？             , What's inside the box?                                 , Hako no nakami wa nan desu ka?              , The inner part or substance of something.                          
40, 激しい           , はげしい     , hageshii    , fierce/intense/violent/strong                  , i-adjective    , 彼は激しい運動が好きだ。         , He likes intense exercise.                             , Kare wa hageshii undō ga suki da.           , Describes something that is forceful or powerful.                  
41, 救う             , すくう       , sukuu       , to save/to rescue                              , verb           , 彼は溺れている人を救った。       , He saved a drowning person.                            , Kare wa oborete iru hito o sukuta.          , To free someone or something from danger.                          
42, 優れる           , すぐれる     , sugureru    , to excel/to be better than                     , verb           , 彼は数学が優れている。           , He excels at math.                                     , Kare wa sūgaku ga sugureru.                 , To be superior or outstanding in something.                        
43, 請求             , せいきゅう   , seikyū      , claim/bill/to claim/to bill                    , noun/verb      , 彼は私に 1 万円を請求した。      ," He billed me 10,000 yen.                               ", Kare wa watashi ni 1-man'en o seikyū shita. , A demand for payment.                                              
44, 存在             , そんざい     , sonzai      , existence/to exist                             , noun/verb      , 神の存在を信じる人。             , A person who believes in the existence of God.         , Kami no sonzai o shinjiru hito.             , The state of being real or having life.                            
45, 滞在             , たいざい     , taizai      , stay/to stay                                   , noun/verb      , 彼は日本で 1 年間滞在した。      , He stayed in Japan for one year.                       , Kare wa Nihon de 1-nenkan taizai shita.     , The act of living in a place for a period of time.                 
46, 地位             , ちい         , chii        , status (social)                                , noun           , 彼は高い地位を持っている。       , He has a high status.                                  , Kare wa takai chii o motte iru.             , A person's position or standing in society.                        
47, 血               , ち           , chi         , blood                                          , noun           , 血液型は O 型です。              , My blood type is O.                                    , Kekkyūgata wa O-gata desu.                  , The red liquid that circulates through the body.                   
