1,定員,ていいん,teiin,capacity/quota,noun,定員は 100 人です。,The capacity is 100 people.,Teiin wa hyakunin desu.,Used in contexts of limits
2, 締め切る         , しめきる       , shimekiru   , to close                                , verb           , 申し込みを締め切ります。    , I will close the applications.             , Mōshikomi o shimekirimasu.          , Common in deadlines                    
3, 締め切り         , しめきり       , shimekiri   , deadline/closing date                   , noun           , 締め切りは来週です。        , The deadline is next week.                 , Shimekiri wa raishū desu.           , Important in planning                  
4, 問い合わせ       , といあわせ     , toiawase    , inquiry                                 , noun           , お問い合わせはこちらです。  , Inquiries can be made here.                , Toiawase wa kochira desu.           , Used in customer service               
5, 年度             , ねんど         , nendo       , fiscal year/academic year/business year , noun           , 新年度が始まります。        , The new fiscal year begins.                , Shin nendo ga hajimarimasu.         , Relevant in finance and education      
6, 展開             , てんかい       , tenkai      , development/unfolding                   , noun/verb      , 新しい展開が期待されます。  , A new development is anticipated.          , Atarashii tenkai ga kitai saremasu. , Common in project discussions          
7, 契機             , けいき         , keiki       , chance/opportunity                      , noun           , 契機を逃さないでください。  , Don’t miss the opportunity.                , Keiki o nogasanai de kudasai.       , Used for pivotal moments               
8, きっかけ         , きっかけ       , kikkake     , chance/opportunity                      , noun           , きっかけが必要です。        , A chance is necessary.                     , Kikkake ga hitsuyō desu.            ," Similar to ""契機"" but more casual      "
9, 軽井沢           , かるいざわ     , Karuizawa   , Karuizawa (a city in Nagano Prefecture) , proper noun    , 軽井沢に行きます。          , I will go to Karuizawa.                    , Karuizawa ni ikimasu.               , Popular tourist destination            
10, 慎重             , しんちょう     , shinchō     , careful/cautious/prudent                , na-adjective   , 慎重に判断してください。    , Please make your judgment carefully.       , Shinchō ni handan shite kudasai.    , Important in decision-making           
11, 義務             , ぎむ           , gimu        , obligation/duty                         , noun           , これは私の義務です。        , This is my obligation.                     , Kore wa watashi no gimu desu.       , Relevant in legal and ethical contexts 
12, 義務教育         , ぎむきょういく , gimu kyōiku , compulsory education                    , noun           , 義務教育は大切です。        , Compulsory education is important.         , Gimu kyōiku wa taisetsu desu.       , Focus on education policy              
13, 配慮             , はいりょ       , hairyo      , consideration/care                      , noun/verb      , 配慮が必要です。            , Consideration is necessary.                , Hairyo ga hitsuyō desu.             , Used in discussions about empathy      
14, 語る             , かたる         , kataru      , to talk/to tell/to narrate              , verb           , 彼は歴史を語ります。        , He narrates history.                       , Kare wa rekishi o katarimasu.       , Common in storytelling                 
15, 鉱工業           , こうこうぎょう , kōkōgyō     , mining and manufacturing industry       , noun           , 鉱工業は重要です。          , The mining industry is important.          , Kōkōgyō wa jūyō desu.               , Relevant in economic discussions       
16, 原則             , げんそく       , gensoku     , principle                               , noun           , 原則を守るべきです。        , You should follow the principles.          , Gensoku o mamoru beki desu.         , Important in ethics and law            
17, 免除             , めんじょ       , menjo       , exemption/to exempt                     , noun/verb      , 免除されました。            , I was exempted.                            , Menjo saremashita.                  , Common in legal contexts               
18, 震災             , しんさい       , shinsai     , earthquake disaster                     , noun           , 震災の影響を受けました。    , I was affected by the earthquake disaster. , Shinsai no eikyō o ukemashita.      , Relevant in disaster discussions       
19, 援助             , えんじょ       , enjo        , aid/help/to aid/to help                 , noun/verb      , 援助が必要です。            , Aid is necessary.                          , Enjo ga hitsuyō desu.               , Common in humanitarian contexts        
20, 救助             , きゅうじょ     , kyūjo       , rescue/to rescue                        , noun/verb      , 救助が行われました。        , The rescue was conducted.                  , Kyūjo ga okonawaremashita.          , Relevant in emergency contexts         
21, 正義             , せいぎ         , seigi       , justice                                 , noun           , 正義が勝ちました。          , Justice prevailed.                         , Seigi ga kachimashita.              , Important in moral discussions         
22, 罪               , つみ           , tsumi       , crime/guilt/sin                         , noun           , 罪を償います。              , I will atone for my sins.                  , Tsumi o tsugunai masu.              , Common in legal contexts               
23, 王様             , おうさま       , ōsama       , king                                    , noun           , 王様が統治しています。      , The king is ruling.                        , Ōsama ga tōchi shiteimasu.          , Common in discussions of royalty       
24, 兵士             , へいし         , heishi      , soldier                                 , noun           , 兵士が戦っています。        , The soldier is fighting.                   , Heishi ga tatakatteimasu.           , Relevant in military contexts          
25, 農民             , のうみん       , nōmin       , farmer/peasant                          , noun           , 農民が作物を育てています。  , The farmer is growing crops.               , Nōmin ga sakumotsu o sodateimasu.   , Important in agricultural discussions  
26, 奪う             , うばう       , ubau        , to rob/to snatch/to take away            , verb           , 彼は財布を奪いました。         , He robbed the wallet.                       , Kare wa saifu o ubai mashita.              , Used in contexts of theft              
27, 独立             , どくりつ     , dokuritsu   , independence/to be independent           , noun/verb      , 彼は独立を宣言しました。       , He declared independence.                   , Kare wa dokuritsu o sengen shimashita.     , Common in political discussions        
28, 繰り返す         , くりかえす   , kurikaesu   , to repeat                                , verb           , 彼は同じことを繰り返しました。 , He repeated the same thing.                 , Kare wa onaji koto o kurikaeshimashita.    , Often used in learning contexts        
29, 改良             , かいりょう   , kairyō      , improvement/to improve                   , noun/verb      , 製品の改良が必要です。         , Improvement of the product is necessary.    , Seihin no kairyō ga hitsuyō desu.          , Relevant in development discussions    
30, マネジメント     , マネジメント , manejimento , management                               , noun           , マネジメントが重要です。       , Management is important.                    , Manejimento ga jūyō desu.                  , Common in business contexts            
31, 墓参り           , はかまいり   , hakamairi   , visiting one's grave                     , noun/verb      , 墓参りに行きます。             , I will go to visit the grave.               , Hakamairi ni ikimasu.                      , Important in cultural practices        
32, 昼夜             , ちゅうや     , chūya       , day and night                            , noun           , 昼夜を問わず働きます。         , I work day and night.                       , Chūya o towazu hatarakimasu.               , Common in work contexts                
33, 深夜             , しんや       , shinya      , very late at night                       , noun           , 深夜まで起きています。         , I’m awake until late at night.              , Shinya made oki teimasu.                   , Relevant in discussions about sleep    
34, 有無             , うむ         , umu         , existence or non-existence               , noun           , 有無を問わず参加できます。     , You can participate regardless of presence. , Umu o towazu sanka dekimasu.               , Important in formal contexts           
35, 性別             , せいべつ     , seibetsu    , sex/gender                               , noun           , 性別に関係なく平等です。       , It is equal regardless of gender.           , Seibetsu ni kankei naku byōdō desu.        , Relevant in discussions about equality 
36, 国籍             , こくせき     , kokuseki    , nationality/citizenship                  , noun           , 国籍を証明する必要があります。 , You need to prove your nationality.         , Kokuseki o shōmei suru hitsuyō ga arimasu. , Common in legal contexts               
37, 原子核           , げんしかく   , genshikaku  , atomic nucleus                           , noun           , 原子核の研究が進んでいます。   , Research on atomic nuclei is advancing.     , Genshikaku no kenkyū ga susundeimasu.      , Important in scientific discussions    
38, 対策             , たいさく     , taisaku     , measure/countermeasure                   , noun           , 対策を講じる必要があります。   , Measures need to be taken.                  , Taisaku o kōjiru hitsuyō ga arimasu.       , Common in policy discussions           
39, 強化             , きょうか     , kyōka       , reinforcement/to reinforce/to strengthen , noun/verb      , チームの強化が必要です。       , Reinforcement of the team is necessary.     , Chīmu no kyōka ga hitsuyō desu.            , Relevant in training contexts          
