1,証拠,しょうこ,shōko,evidence,noun,彼は証拠を見せました。,He showed evidence.,Kare wa shōko o misemashita.,Used in legal contexts
2, 掴む             , つかむ           , tsukamu   , to catch/seize             , verb              , 彼はボールを掴みました。     , He caught the ball.                      , Kare wa bōru o tsukamimashita.       , Can refer to physical or abstract seizing 
3, 容疑者           , ようぎしゃ       , yōgisha   , suspect                    , noun              , 容疑者が逮捕されました。     , The suspect was arrested.                , Yōgisha ga taiho saremashita.        , Common in crime-related discussions       
4, 逮捕             , たいほ           , taiho     , arrest                     , noun/verb         , 警察が逮捕しました。         , The police made an arrest.               , Keisatsu ga taiho shimashita.        , Important in law enforcement context      
5, 駐輪             , ちゅうりん       , chūrin    , parking a bicycle          , noun/verb         , ここで駐輪できます。         , You can park your bicycle here.          , Koko de chūrin dekimasu.             , Specific to bicycles                      
6, 駐輪場           , ちゅうりんじょう , chūrinjō  , parking lot (for bicycles) , noun              , 駐輪場はあちらです。         , The bicycle parking lot is over there.   , Chūrinjō wa achira desu.             , Designated area for bicycles              
7, 順調             , じゅんちょう     , junchō    , favorable/satisfactory     , na-adjective      , 仕事は順調に進んでいます。   , The work is progressing smoothly.        , Shigoto wa junchō ni sundeimasu.     , Often used to describe progress           
8, 違反             , いはん           , ihan      , violation                  , noun/verb         , 彼は違反をしました。         , He committed a violation.                , Kare wa ihan o shimashita.           , Relates to rules and laws                 
9, 貼(り)紙         , はりがみ         , harigami  , poster/sticker/notice      , noun              , 貼り紙が貼ってあります。     , There is a poster stuck up.              , Harigami ga hatte arimasu.           , Used for public notices                   
10, シール           , シール           , shīru     , sticker                    , noun              , シールを貼ってください。     , Please put on the sticker.               , Shīru o hatte kudasai.               , Commonly used for labels                  
11, 許可             , きょか           , kyoka     , permission                 , noun/verb         , それには許可が必要です。     , Permission is needed for that.           , Sore ni wa kyoka ga hitsuyō desu.    , Important in formal contexts              
12, 薦める           , すすめる         , susumeru  , to recommend               , verb              , 彼女を薦めます。             , I recommend her.                         , Kanojo o susumemasu.                 , Used in suggesting something              
13, 限る             , かぎる           , kagiru    , to be limited              , verb              , 時間が限られています。       , Time is limited.                         , Jikan ga kagirareteimasu.            , Often used for restrictions               
14, 半額             , はんがく         , hangaku   , half price                 , noun              , 半額セールがあります。       , There is a half-price sale.              , Hangaku sēru ga arimasu.             , Common in shopping contexts               
15, 学割             , がくわり         , gakuwari  , student discount           , noun              , 学割を使いました。           , I used the student discount.             , Gakuwari o tsukaimashita.            , Popular among students                    
16, 学歴             , がくれき         , gakureki  , educational background     , noun              , 彼の学歴は素晴らしいです。   , His educational background is excellent. , Kare no gakureki wa subarashii desu. , Relevant for job applications             
17, 節約             , せつやく         , setsuyaku , saving                     , noun/verb         , 節約が大切です。             , Saving is important.                     , Setsuyaku ga taisetsu desu.          , Often discussed in finance                
18, 有効             , ゆうこう         , yūkō      , valid/effective            , noun/na-adjective , このクーポンは有効です。     , This coupon is valid.                    , Kono kūpon wa yūkō desu.             , Important in various contexts             
19, 無効             , むこう           , mukō      , invalid/ineffective        , noun/na-adjective , この契約は無効です。         , This contract is invalid.                , Kono keiyaku wa mukō desu.           , Used in legal discussions                 
20, 上品             , じょうひん       , jōhin     , elegant/refined            , na-adjective      , 彼女は上品な人です。         , She is an elegant person.                , Kanojo wa jōhin na hito desu.        , Describes sophistication                  
