1,荷物,にもつ,nimotsu,baggage/luggage,noun,荷物を持って行きます。,I will take my luggage.,nimotsu o motte ikimasu.,Refers to bags or luggage
2, 買い物           , かいもの       , kaimono    , shopping                  , noun/G3        , 買い物に行きます。           , I will go shopping.              , kaimono ni ikimasu.        , Common activity; can be a verb too    
3, 洗濯             , せんたく       , sentaku    , laundry                   , noun/G3        , 洗濯をします。               , I do laundry.                    , sentaku o shimasu.         , Related to cleaning clothes           
4, 練習             , れんしゅう     , renshū     , practice                  , noun/G3        , ピアノの練習をします。       , I practice the piano.            , piano no renshū o shimasu. , Important for skill improvement       
5, 洗う             , あらう         , arau       , to wash                   , G1             , 手を洗います。               , I will wash my hands.            , te o araimasu.             , Common action related to hygiene      
6, 浴びる           , あびる         , abiru      , to take (a shower)        , G2             , シャワーを浴びます。         , I will take a shower.            , shawā o abimasu.           , Refers to bathing or showering        
7, シャワー         , シャワー       , shawā      , shower                    , noun           , シャワーが壊れています。     , The shower is broken.            , shawā ga kowareteimasu.    , Common fixture in bathrooms           
8, 準備             , じゅんび       , junbi      , preparation               , noun/G3        , 準備ができました。           , The preparation is done.         , junbi ga dekimashita.      , Involves getting ready for something  
9, まだ             , まだ           , mada       , not yet                   , adverb         , まだ終わっていません。       , It’s not finished yet.           , mada owatteimasen.         , Used to indicate something is ongoing 
10, もう             , もう           , mō         , already                   , adverb         , もう行きました。             , I have already gone.             , mō ikimashita.             , Indicates completion or time passed   
11, 終わる           , おわる         , owaru      , to end                    , G1             , 仕事が終わります。           , Work will end.                   , shigoto ga owarimasu.      , Commonly used for events or tasks     
12, 始まる           , はじまる       , hajimaru   , to begin                  , G1             , 会議が始まります。           , The meeting will begin.          , kaigi ga hajimarimasu.     , Used for the start of events          
13, 空港             , くうこう       , kūkō       , airport                   , noun           , 空港に着きました。           , I arrived at the airport.        , kūkō ni tsukimashita.      , Essential for travel-related context  
14, チェックイン     , チェックイン   , chekkuin   , check in                  , noun/G3        , チェックインを済ませました。 , I completed the check-in.        , chekkuin o sumasemashita.  , Related to travel and accommodation   
15, チェックアウト   , チェックアウト , chekkuauto , check out                 , noun/G3        , チェックアウトの時間です。   , It’s time to check out.          , chekkuauto no jikan desu.  , Final step in hotel stays             
16, 歯               , は             , ha         , teeth                     , noun           , 歯が痛いです。               , My teeth hurt.                   , ha ga itai desu.           , Refers to dental health               
17, 磨く             , みがく         , migaku     , to brush                  , G1             , 歯を磨きます。               , I will brush my teeth.           , ha o migakimasu.           , Essential for dental hygiene          
18, 撮る             , とる           , toru       , to take (a picture/video) , G1             , 写真を撮ります。             , I will take a photo.             , shashin o torimasu.        , Related to photography                
19, 作る             , つくる         , tsukuru    , to make                   , G1             , ケーキを作ります。           , I will make a cake.              , kēki o tsukurimasu.        , Refers to creating or building        
20, 座る             , すわる         , suwaru     , to sit                    , G1             , 椅子に座ります。             , I will sit on the chair.         , isu ni suwarimasu.         , Common action in various contexts     
21, 送る             , おくる         , okuru      , to send                   , G1             , 手紙を送ります。             , I will send a letter.            , tegami o okurimasu.        , Related to communication              
22, ~中              , ~じゅう        , ~jū        , in the process of         , suffix         , 勉強中です。                 , I am in the process of studying. , benkyō chū desu.           , Used to indicate ongoing actions      
23, ラジオ           , ラジオ         , rajio      , radio                     , noun           , ラジオを聞きます。           , I listen to the radio.           , rajio o kikimasu.          , Common source of entertainment        
24, 聞く             , きく           , kiku       , to hear                   , G1             , 音楽を聞きます。             , I listen to music.               , ongaku o kikimasu.         , Involves auditory perception          
25, 出す             , だす           , dasu       , to take out               , G1             , ゴミを出します。             , I will take out the trash.       , gomi o dashimasu.          , Related to removing items             
26, 宿題             , しゅくだい , shukudai , homework            , noun           , 宿題をします。              , I will do my homework.                   , shukudai o shimasu.                , Common school-related task                  
27, 用事             , ようじ     , yōji     , errand              , noun           , 用事があります。            , I have an errand.                        , yōji ga arimasu.                   , Refers to tasks or business to attend       
28, 皆さん           , みなさん   , minasan  , everyone            , noun           , 皆さん、こんにちは。        ," Hello, everyone.                         "," minasan, konnichiwa.               ", Polite way to address a group               
