1,大阪,おおさか,Osaka,Osaka,Noun,大阪に行きます。,I will go to Osaka.,Osaka ni ikimasu.,A major city in Japan
2, 京都             , きょうと       , Kyoto       , Kyoto                         , Noun           , 京都を訪れます。               , I will visit Kyoto.                     , Kyoto wo otozuremasu.                 , Famous for its temples and culture                
3, 東京             , とうきょう     , Tokyo       , Tokyo                         , Noun           , 東京に住んでいます。           , I live in Tokyo.                        , Tokyo ni sundeimasu.                  , Capital of Japan                                  
4, 広島             , ひろしま       , Hiroshima   , Hiroshima                     , Noun           , 広島へ行ったことがあります。   , I have been to Hiroshima.               , Hiroshima e itta koto ga arimasu.     , Famous for its Peace Memorial Park                
5, 奈良             , なら           , Nara        , Nara                          , Noun           , 奈良で鹿を見ました。           , I saw deer in Nara.                     , Nara de shika wo mimashita.           , Known for its free-roaming deer                   
6, 神戸             , こうべ         , Kobe        , Kobe                          , Noun           , 神戸ビーフが有名です。         , Kobe beef is famous.                    , Kobe biifu ga yuumei desu.            , A port city known for its beef                    
7, 横浜             , よこはま       , Yokohama    , Yokohama                      , Noun           , 横浜に住んでいます。           , I live in Yokohama.                     , Yokohama ni sundeimasu.               , A large port city near Tokyo                      
8, 大阪城           , おおさかじょう , Osaka-jou   , Osaka Castle                  , Noun           , 大阪城を見に行きます。         , I will go see Osaka Castle.             , Osaka-jou wo mi ni ikimasu.           , Famous historical castle                          
9, 道頓堀           , どうとんぼり   , Dotonbori   , Dotonbori (a place name)      , Noun           , 道頓堀で食事をします。         , I will eat at Dotonbori.                , Dotonbori de shokuji wo shimasu.      , A popular area in Osaka known for its restaurants 
10, 遊園地           , ゆうえんち     , yuu-enchi   , amusement park                , Noun           , 遊園地で遊びます。             , I will play at the amusement park.      , Yuu-enchi de asobimasu.               , Refers to a theme park or amusement park          
11, 金閣寺           , きんかくじ     , kinkakuji   , Kinkakuji (Golden Pavilion)   , Noun           , 金閣寺を訪れました。           , I visited Kinkakuji.                    , Kinkakuji wo otozuremashita.          , A famous temple in Kyoto                          
12, 出張             , しゅっちょう   , shucchou    , business trip                 , Noun/G3 Verb   , 来週、出張します。             , I will go on a business trip next week. ," Raishuu, shucchou shimasu.            ", Used for business-related travel                  
13, お土産           , おみやげ       , omiyage     , souvenir                      , Noun           , お土産を買いました。           , I bought a souvenir.                    , Omiyage wo kaimashita.                , Refers to a gift from travel                      
14, ちょっと         , ちょっと       , chotto      , a little                      , Adverb         , ちょっと待ってください。       , Please wait a little.                   , Chotto matte kudasai.                 ," Informal, common in conversation                  "
15, 疲れる           , つかれる       , tsukareru   , to get tired                  , Verb (G2)      , 今日は疲れました。             , I got tired today.                      , Kyou wa tsukaremashita.               , Group 2 verb                                      
16, 支社             , ししゃ         , shisha      , branch office                 , Noun           , 支社で働いています。           , I work at a branch office.              , Shisha de hataraiteimasu.             , Refers to a satellite office of a company         
17, 何               , なに           , nani        , what                          , Pronoun        , 何をしますか？                 , What will you do?                       , Nani wo shimasu ka?                   ," Used in questions for ""what""                      "
18, 食べる           , たべる         , taberu      , to eat                        , Verb (G2)      , 寿司を食べます。               , I will eat sushi.                       , Sushi wo tabemasu.                    , Group 2 verb                                      
19, 飲む             , のむ           , nomu        , to drink                      , Verb (G1)      , コーラを飲みます。             , I will drink cola.                      , Koora wo nomimasu.                    , Group 1 verb                                      
20, 遊ぶ             , あそぶ         , asobu       , to play                       , Verb (G1)      , 子供たちが公園で遊んでいます。 , The kids are playing in the park.       , Kodomo-tachi ga kouen de asondeimasu. , Group 1 verb                                      
21, お好み焼き       , おこのみやき   , okonomiyaki , okonomiyaki (savoury pancake) , Noun           , お好み焼きを食べました。       , I ate okonomiyaki.                      , Okonomiyaki wo tabemashita.           , A popular Japanese dish                           
22, たこ焼き         , たこやき       , takoyaki    , takoyaki (octopus dumplings)  , Noun           , たこ焼きを買いました。         , I bought takoyaki.                      , Takoyaki wo kaimashita.               ," Street food, often found in festivals             "
23, 戻る             , もどる         , modoru      ," to return, to come back       ", Verb (G1)      , 家に戻ります。                 , I will return home.                     , Ie ni modorimasu.                     , Group 1 verb                                      
24, 一緒             , いっしょ       , issho       , together/with                 , Adverb         , 一緒に行きましょう。           , Let’s go together.                      , Issho ni ikimashou.                   , Used to suggest doing something together          
25, ご飯             , ごはん         , gohan       , meal/rice                     , Noun           , ご飯を食べましょう。           , Let’s eat a meal.                       , Gohan wo tabemashou.                  ," Commonly used to refer to meals, especially rice  "
26, お酒             , おさけ         , osake       , alcohol                       , Noun           , お酒を飲みますか？             , Do you drink alcohol?                   , Osake wo nomimasu ka?                 ," Refers to any kind of alcohol, often sake         "
27, 料理             , りょうり       , ryouri      ," cooking, cuisine              ", Noun           , 料理が上手です。               , You’re good at cooking.                 , Ryouri ga jouzu desu.                 , Refers to both cooking and the food itself        
28, 時間             , じかん         , jikan       , time                          , Noun           , 時間がありません。             , I don’t have time.                      , Jikan ga arimasen.                    , Refers to the concept of time                     
29, 教える           , おしえる       , oshieru     , to teach                      , Verb (G2)      , 日本語を教えます。             , I will teach Japanese.                  , Nihongo wo oshiemasu.                 , Group 2 verb                                      
30, 習う             , ならう         , narau       , to learn                      , Verb (G1)      , ピアノを習います。             , I will learn piano.                     , Piano wo naraimasu.                   , Group 1 verb                                      
31, する             , する         , suru      , to do                     , Verb (G3)      , 宿題をします。              , I will do my homework.                 , Shukudai wo shimasu.                 , Group 3 verb                                
32, 貸す             , かす         , kasu      , to lend                   , Verb (G1)      , 本を貸します。              , I will lend a book.                    , Hon wo kashimasu.                    , Group 1 verb                                
33, 借りる           , かりる       , kariru    , to borrow                 , Verb (G2)      , 友達からお金を借りました。  , I borrowed money from a friend.        , Tomodachi kara okane wo karimashita. , Group 2 verb                                
34, 泳ぐ             , およぐ       , oyogu     , to swim                   , Verb (G1)      , 川で泳ぎます。              , I will swim in the river.              , Kawa de oyogimasu.                   , Group 1 verb                                
35, 走る             , はしる       , hashiru   , to run                    , Verb (G1)      , 公園で走ります。            , I will run in the park.                , Kouen de hashirimasu.                , Group 1 verb                                
36, 歩く             , あるく       , aruku     , to walk                   , Verb (G1)      , 学校まで歩きます。          , I will walk to school.                 , Gakkou made arukimasu.               , Group 1 verb                                
37, 結婚             , けっこん     , kekkon    , marriage/to get married   , Noun/G3 Verb   , 来月結婚します。            , I will get married next month.         , Raigetsu kekkon shimasu.             , Used for marriage                           
38, 散歩             , さんぽ       , sanpo     , a walk/a stroll           , Noun/G3 Verb   , 公園を散歩します。          , I will take a walk in the park.        , Kouen wo sanpo shimasu.              , Common for casual walking                   
39, 買う             , かう         , kau       , to buy                    , Verb (G1)      , 本を買います。              , I will buy a book.                     , Hon wo kaimasu.                      , Group 1 verb                                
40, 書く             , かく         , kaku      , to write                  , Verb (G1)      , 手紙を書きます。            , I will write a letter.                 , Tegami wo kakimasu.                  , Group 1 verb                                
41, だめ             , だめ         , dame      , no good/no use/impossible , Na-adjective   , それはだめです。            , That is no good.                       , Sore wa dame desu.                   , Common in conversation                      
42, 残念             , ざんねん     , zannen    , regret/pity               , Na-adjective   , 残念ですが、行けません。    ," It’s a pity, but I can’t go.           "," Zannen desu ga, ikemasen.            ", Used for expressing disappointment          
43, レポート         , れぽおと     , repooto   , report                    , Noun           , レポートを書きます。        , I will write a report.                 , Repooto wo kakimasu.                 , Often refers to school or work reports      
44, 今度             , こんど       , kondo     , this time/next time       , Noun           , 今度の旅行は楽しみです。    , I am looking forward to the next trip. , Kondo no ryokou wa tanoshimi desu.   , Can refer to both present and future events 
45, 寿司             , すし         , sushi     , sushi                     , Noun           , 寿司を食べます。            , I will eat sushi.                      , Sushi wo tabemasu.                   , Traditional Japanese food                   
46, みそ汁           , みそしる     , misoshiru , miso soup                 , Noun           , みそ汁を飲みます。          , I will drink miso soup.                , Misoshiru wo nomimasu.               , Common Japanese soup made from miso paste   
47, ラーメン         , らあめん     , raamen    , ramen                     , Noun           , ラーメンを食べます。        , I will eat ramen.                      , Raamen wo tabemasu.                  , Popular noodle dish                         
48, コーラ           , こおら       , koora     , cola                      , Noun           , コーラを飲みます。          , I will drink cola.                     , Koora wo nomimasu.                   , Refers to cola soft drink                   
49, おにぎり         , おにぎり     , onigiri   , rice ball                 , Noun           , おにぎりを作ります。        , I will make a rice ball.               , Onigiri wo tsukurimasu.              , Traditional Japanese snack                  
50, 天ぷら           , てんぷら     , tempura   , tempura                   , Noun           , 天ぷらを食べます。          , I will eat tempura.                    , Tempura wo tabemasu.                 , Deep-fried vegetables and seafood           
51, 休む             , やすむ       , yasumu    , to rest                   , Verb (G1)      , 明日休みます。              , I will rest tomorrow.                  , Ashita yasumimasu.                   , Group 1 verb                                
52, 順調             , じゅんちょう , junchou   , satisfactory/smooth       , Na-adjective   , 順調に進んでいます。        , It is going smoothly.                  , Junchou ni sundeimasu.               , Used for describing favorable progress      
53, 公園             , こうえん     , kouen     , park                      , Noun           , 公園で散歩します。          , I will take a walk in the park.        , Kouen de sanpo shimasu.              , Public park                                 
54, また             , また         , mata      , again                     , Adverb         , また会いましょう。          , Let’s meet again.                      , Mata aimashou.                       , Used to indicate repetition or next time    
