1,元気,げんき,genki,energy/energetic/healthy,Noun/Na-adjective,彼は元気そうに見えます。,He looks energetic.,kare wa genki sou ni miemasu.,Refers to physical or mental well-being.
2, IT 企業          , IT きぎょう      , IT kigyou       , IT company                              , Noun              , IT 企業で働いています。                  , I work at an IT company.                      , IT kigyou de hataraiteimasu.                     , Refers to a company specializing in information technology.       
3, 商社             , しょうしゃ       , shousha         , trading company                         , Noun              , 彼は商社に勤務しています。               , He works for a trading company.               , kare wa shousha ni kinmu shiteimasu.             , Refers to a company engaged in international trade.               
4, 株式会社         , かぶしきがいしゃ , kabushikigaisha ," Co., Ltd. (used after a company's name) ", Noun              , この会社は株式会社です。                 ," This company is a Co., Ltd.                   ", kono kaisha wa kabushikigaisha desu.             , Used as a suffix for company names.                               
5, メーカー         , メーカー         , meekaa          , manufacturer                            , Noun              , このメーカーは新しい製品を作っています。 , This manufacturer makes new products.         , kono meekaa wa atarashii seihin o tsukutteimasu. , Refers to a company that produces goods.                          
6, デザイナー       , デザイナー       , dezainaa        , designer                                , Noun              , 彼女は有名なデザイナーです。             , She is a famous designer.                     , kanojo wa yuumei na dezainaa desu.               , Refers to someone who designs.                                    
7, 駅員             , えきいん         , ekiin           , station attendant                       , Noun              , 駅員に道を尋ねました。                   , I asked the station attendant for directions. , ekiin ni michi o tazunemashita.                  , Refers to a person working at a train station.                    
8, 銀行員           , ぎんこういん     , ginkouin        , bank staff                              , Noun              , 銀行員として働いています。               , I work as a bank staff.                       , ginkouin toshite hataraiteimasu.                 , Refers to someone working at a bank.                              
9, 教師             , きょうし         , kyoushi         , teacher                                 , Noun              , 彼は歴史の教師です。                     , He is a history teacher.                      , kare wa rekishi no kyoushi desu.                 , Refers to a person who teaches.                                   
10, 弁護士           , べんごし         , bengoshi        , lawyer                                  , Noun              , 弁護士として働いています。               , I work as a lawyer.                           , bengoshi toshite hataraiteimasu.                 , Refers to a legal professional.                                   
11, 美容師           , びようし         , biyoushi        , hairdresser                             , Noun              , 彼女は美容師として働いています。         , She works as a hairdresser.                   , kanojo wa biyoushi toshite hataraiteimasu.       , Refers to a person who cuts and styles hair.                      
12, 店員             , てんいん         , tenin           , clerk/cashier                           , Noun              , 店員に注文をしました。                   , I placed an order with the clerk.             , tenin ni chuumon o shimashita.                   , Refers to a person working in a store or restaurant.              
13, 警察官           , けいさつかん     , keisatsukan     , policeman                               , Noun              , 警察官が通りをパトロールしています。     , The policeman is patrolling the street.       , keisatsukan ga toori o patorooru shiteimasu.     , Refers to a member of the police force.                           
14, 運転手           , うんてんしゅ     , untenshu        , driver                                  , Noun              , 彼はバスの運転手です。                   , He is a bus driver.                           , kare wa basu no untenshu desu.                   , Refers to a person who drives a vehicle.                          
15, 働く             , はたらく         , hataraku        , to work                                 , Verb              , 彼は毎日 8 時間働きます。                , He works 8 hours every day.                   , kare wa mainichi 8-jikan hatarakimasu.           , Refers to the act of working.                                     
16, 勉強             , べんきょう       , benkyou         , study/to study                          , Noun/Verb         , 彼は一生懸命勉強しています。             , He is studying hard.                          , kare wa isshoukenmei benkyou shiteimasu.         , Refers to the process of learning or studying.                    
